step,train_bce
50,0.710706
100,0.692961
150,0.69271
200,0.694822
250,0.692398
300,0.693296
350,0.693151
400,0.693419
450,0.689918
500,0.69263
550,0.693686
600,0.692433
650,0.693132
700,0.692862
750,0.693158
800,0.693148
850,0.693445
900,0.692994
950,0.693595
1000,0.692532
1050,0.696693
1100,0.692265
1150,0.693616
1200,0.692786
1250,0.69366
1300,0.693313
1350,0.693137
1400,0.692834
1450,0.69357
1500,0.692951
1550,0.693975
1600,0.694745
1650,0.692721
1700,0.692882
1750,0.693706
1800,0.692779
1850,0.692684
1900,0.694195
1950,0.693313
2000,0.692829
