step,train_bce
50,0.692656
100,0.693156
150,0.693039
200,0.693272
250,0.692927
300,0.693257
350,0.69262
400,0.693141
450,0.694099
500,0.694436
550,0.692956
600,0.693537
650,0.693063
700,0.693835
750,0.693647
800,0.691519
850,0.693
900,0.692516
950,0.692659
1000,0.694102
1050,0.692881
1100,0.693076
1150,0.692331
1200,0.693265
1250,0.693773
1300,0.692455
1350,0.692708
1400,0.695297
1450,0.693755
1500,0.692064
1550,0.694192
1600,0.690614
1650,0.691153
1700,0.692838
1750,0.693061
1800,0.693177
1850,0.693872
1900,0.692259
1950,0.69317
2000,0.694717
