epoch,total_loss,reconstruction_loss,kl_loss,lr
0,389.7462671386719,124.82522398681641,15.270595409059524,0.001
1,319.2283648925781,94.51226002197265,35.69158547668457,0.001
2,299.83123518066407,83.78057459716797,48.489510784912106,0.001
3,293.9726429199219,81.38857662353516,49.806911682128906,0.001
4,286.14647631835936,76.45563095092774,56.77958319702149,0.001
5,271.180385546875,67.15440318603515,69.71717569580078,0.001
6,267.2207785400391,65.37441689453125,71.09752775878906,0.001
7,263.90835471191406,64.20442646484375,71.29507536621094,0.001
8,262.5535297607422,63.05759195556641,73.38075386352538,0.001
9,258.08138818359373,60.31386181640625,77.13980286254883,0.001
10,251.51102751464845,56.26271594238281,82.72287995605468,0.001
11,249.16353981933594,55.102289758300785,83.85667021484375,0.001
12,247.48077033691405,54.60704024658203,83.65964932861328,0.001
13,246.29449816894532,53.831192138671874,84.8009222290039,0.001
14,241.9977312988281,51.25347981567383,88.23729228515624,0.001
15,236.804293359375,48.48015795898438,91.36382012939453,0.001
16,235.30758149414063,47.327246655273434,93.3258416015625,0.001
17,233.4907599609375,46.48972465820312,94.02158609619141,0.001
18,231.29605173339843,45.56965489807129,94.58708651123047,0.001
19,231.6518401611328,45.215225756835935,96.00616280517578,0.001
20,230.31171088867188,44.23790829162598,97.59798607177734,0.001
21,227.8535907470703,43.3810703704834,97.7103794921875,0.001
22,226.26395737304688,41.84201347961426,100.73791693115234,0.001
23,219.84890297851564,38.1904710571289,105.27748973388672,0.001
24,215.93758781738282,35.681906484985355,108.89186862792968,0.001
25,212.11993803710936,33.78044626464844,110.7785992919922,0.001
26,210.64269306640625,32.65324095153809,112.68297030029296,0.001
27,209.13222236328124,31.842953485107422,113.60336231689453,0.001
28,208.149178125,31.254796566772463,114.38478841552734,0.001
29,207.62567106933594,31.028803857421874,114.5392592163086,0.001
30,207.41068701171875,30.669064013671875,115.40349470214844,0.001
31,205.120940625,30.255793334960938,114.35356053466796,0.001
32,205.2740326171875,30.138648666381837,114.85808647460938,0.001
33,204.64624841308594,29.98970673828125,114.67712839355468,0.001
34,204.651443359375,29.87128911743164,115.03757580566406,0.001
35,204.21160366210938,29.75747678222656,114.93917319335938,0.001
36,203.91860261230468,29.43491310119629,115.61386304931641,0.001
37,203.2528707763672,29.297212954711913,115.36123201904297,0.001
38,203.916101171875,29.375803894042967,115.7886898071289,0.001
39,203.29562548828125,29.222123818969727,115.62925407714843,0.001
40,203.65488884277343,29.097123916625975,116.36351708984375,0.001
41,202.4363977294922,28.860333685302734,115.85539681396484,0.001
42,202.17494406738282,28.926374066162108,115.39582165527344,0.001
43,202.08511052246095,28.914933816528322,115.34030935058594,0.001
44,201.88910302734374,28.896623272705078,115.1992331665039,0.001
45,201.31865598144532,28.69592551269531,115.2308794189453,0.001
46,201.70374704589844,28.763609506225585,115.41291850585938,0.001
47,201.5927298095703,28.79450578918457,115.20921241455078,0.001
48,200.70423583984376,28.41455471191406,115.46057156982422,0.001
49,201.1826051513672,28.697080004882814,115.09136494140625,0.001
50,200.697897265625,28.34496201171875,115.66301147460938,0.001
51,200.6838810546875,28.57608560180664,114.95562446289063,0.001
52,200.534636328125,28.3534645111084,115.47424259033203,0.001
53,200.5439080810547,28.426043450927736,115.26577791748046,0.001
54,200.07435104980468,28.22104690246582,115.41120993652343,0.001
55,199.57753142089842,28.169176596069335,115.07000135498046,0.001
56,199.66155546875,28.147159567260744,115.22007696533203,0.001
57,200.4478615966797,28.133107971191407,116.0485375366211,0.001
58,199.73709736328124,28.015760916137694,115.68981459960938,0.001
59,199.1018798828125,27.866257540893553,115.50310734863281,0.001
60,198.30989389648437,27.815836239624023,114.86238488769531,0.001
61,199.17506723632812,27.856401654052735,115.60586267089843,0.001
62,198.53773784179688,27.902538803100587,114.83012115478516,0.001
63,198.8000460205078,27.82450439453125,115.32653298339844,0.001
64,199.397592578125,27.82465820007324,115.92361788330078,0.001
65,198.69643317871095,27.780724822998046,115.35425860595703,0.001
66,198.89105104980467,27.87038147583008,115.27990660400391,0.001
67,198.64489458007813,27.719222760009767,115.48722642822266,0.001
68,198.62844887695312,27.65524221496582,115.6627222290039,0.001
69,199.06774216308594,27.831025720214843,115.57466481933594,0.001
70,198.85973579101562,27.661946493530273,115.87389638671876,0.001
71,198.5239300048828,27.60311617126465,115.71458170166015,0.001
72,198.21214030761718,27.6474318939209,115.26984438476562,0.001
73,198.72465439453126,27.625712481689455,115.84751680908204,0.001
74,198.341955859375,27.57072236328125,115.629788671875,0.001
75,197.74145935058593,27.539485778808594,115.12300200195313,0.001
76,198.56510004882813,27.55544631652832,115.89876103515626,0.001
77,197.7426184814453,27.330214044189454,115.75197620849609,0.001
78,197.96310915527343,27.403757333374024,115.75183697509766,0.001
79,197.7863236328125,27.297074365234376,115.89510072021484,0.001
