epoch,total_loss,reconstruction_loss,kl_loss,lr
0,413.8441334472656,133.04516162109374,14.708648404741288,0.001
1,333.2324454589844,101.83151337890625,27.737906105041503,0.001
2,301.49774985351564,84.70010200805665,47.39744322509765,0.001
3,297.2213293212891,82.66879935913086,49.214931158447264,0.001
4,294.3570960205078,81.08412263183594,51.10472777099609,0.001
5,283.99268435058593,74.77948212890625,59.65423851928711,0.001
6,280.8188096923828,73.32145880737305,60.854433435058596,0.001
7,279.35852197265626,72.54758814086914,61.71575701904297,0.001
8,273.3616936767578,69.5601192199707,64.68133547363281,0.001
9,260.1215304199219,61.127697979736325,76.73843635864257,0.001
10,253.9293354248047,58.10353990478516,79.61871579589844,0.001
11,252.43015390625,56.879119635009765,81.79279545898437,0.001
12,250.72424541015624,56.18245068969726,82.1768931640625,0.001
13,249.13580246582032,55.34307453613281,83.1065789428711,0.001
14,247.59946574707033,54.47057484741211,84.18774091796875,0.001
15,244.25082739257812,52.1078349609375,87.9273222290039,0.001
16,231.07120524902345,44.35009730224609,98.02091341552735,0.001
17,221.01385698242188,38.99374866333008,104.0326109741211,0.001
18,218.60150275878905,37.879843600463865,104.96197186279296,0.001
19,217.0075368408203,37.28621486206055,105.14889252929687,0.001
20,216.6279089111328,36.643727780151366,106.69672550048828,0.001
21,215.70725969238282,36.28910216064453,106.839953125,0.001
22,213.64168508300781,35.18852378540039,108.07611427001953,0.001
23,212.38840620117188,34.62016740722656,108.52790375976562,0.001
24,211.46891076660157,33.76354092102051,110.178287890625,0.001
25,210.4280978515625,33.02885567932129,111.34153067626953,0.001
26,209.32063361816407,32.65927817993164,111.34279864501953,0.001
27,208.48570046386718,32.01197067565918,112.4497884765625,0.001
28,206.7882604003906,31.43438880004883,112.48509418945312,0.001
29,207.13361662597657,31.397994375610352,112.93963341064453,0.001
30,205.99048061523436,30.722922982788084,113.82171184082031,0.001
31,204.969809375,30.47148237609863,113.55536196289063,0.001
32,204.73546203613282,30.203285717773436,114.1256050415039,0.001
33,204.63101801757813,30.06638997192383,114.43184786376953,0.001
