epoch,total_loss,reconstruction_loss,kl_loss,lr
0,1094.3152244140624,130.72866295166017,48.48591919131279,0.001
1,672.0088330078125,72.09461143188477,95.2519423828125,0.001
2,565.9698737792969,56.00962858886719,117.89284559326173,0.001
3,513.8056392089844,47.81221826477051,131.30789289550782,0.001
4,442.12786137695315,36.316899118041995,151.59266850585936,0.001
5,418.79412001953125,32.61091475524902,157.90680205078124,0.001
6,407.66363564453127,30.687780529785158,162.16139135742188,0.001
7,387.66116469726563,27.668376330566407,166.31415368652344,0.001
8,362.5746130859375,23.963996246337892,170.86264326171874,0.001
9,344.7749021484375,21.45574207458496,173.1289651855469,0.001
10,334.6578446777344,20.088530270385743,173.94960270996094,0.001
11,330.05886694335936,19.251008283996583,176.05080014648436,0.001
12,325.45477065429685,18.675583360290528,176.05010432128907,0.001
13,321.1824537109375,18.219938206481935,175.42294770507812,0.001
14,317.50917900390624,17.755295489501954,175.46681501464843,0.001
15,316.2160546386719,17.553033766174316,175.79178454589845,0.001
16,315.2591599609375,17.36968107910156,176.30171103515625,0.001
17,313.1078784179688,17.191922883605958,175.5724966064453,0.001
18,312.66665673828123,17.07213061828613,176.089612109375,0.001
19,311.98425190429685,16.878309686279298,176.95777407226564,0.001
20,308.9654260742187,16.558630532836915,176.4963814453125,0.001
21,308.91593637695314,16.559148138427734,176.442751953125,0.001
22,307.7955609863281,16.358494776916505,176.92760288085938,0.001
23,306.67720869140624,16.25702516784668,176.6210078125,0.001
24,307.7893595703125,16.384575984191894,176.7127512939453,0.001
25,304.9750217773437,16.092629930114747,176.23398227539062,0.001
26,304.8420496582031,16.109153520202636,175.96882119140625,0.001
27,304.35086450195314,15.964597689819335,176.63408232421875,0.001
28,304.5428730957031,15.915745300292969,177.21690993652345,0.001
29,302.9182181640625,15.791867559814452,176.58327758789062,0.001
30,303.62980893554686,15.85622693786621,176.77999370117186,0.001
31,303.42344428710936,15.816398605346679,176.89225549316407,0.001
32,303.25694130859375,15.716779028320312,177.52270861816407,0.001
33,302.27512578125,15.690229425048829,176.7532901611328,0.001
34,301.95207739257813,15.48857165222168,178.04350407714844,0.001
35,301.82269780273435,15.520790068054199,177.6563774658203,0.001
36,301.6438155761719,15.563690357971192,177.13429243164063,0.001
37,301.8176361328125,15.448303620910645,178.2312068359375,0.001
38,301.0300826171875,15.440829006958008,177.50345061035156,0.001
39,299.684330859375,15.345261764526366,176.9222365234375,0.001
40,300.6279400390625,15.336934741210937,177.9324612548828,0.001
41,299.63371589355467,15.254323835754395,177.5991250732422,0.001
42,299.46980048828124,15.311272680664063,176.97961872558594,0.001
43,299.71928413085936,15.20109850769043,178.11049597167968,0.001
44,297.91037209472654,15.151221917724609,176.7005958984375,0.001
45,297.37356748046875,15.063618620300293,176.86461884765626,0.001
46,298.0324018066406,15.009817729187011,177.95385974121095,0.001
47,297.9905760498047,14.986927590942383,178.0951559082031,0.001
48,298.10070698242185,14.964892944335938,178.3815635498047,0.001
49,297.3296279296875,14.998193276977538,177.34408122558594,0.001
50,296.416972265625,14.863672846984864,177.50758955078126,0.001
51,296.9850890625,14.983750050354004,177.11508833007812,0.001
52,296.79090815429686,14.836172790527344,178.1015259765625,0.001
53,296.6412470703125,14.83190551147461,177.98600258789062,0.001
54,296.2946961425781,14.73905655517578,178.38224365234376,0.001
55,296.3346790039063,14.808844020080567,177.8639271484375,0.001
56,296.31040849609377,14.764915643310546,178.1910834472656,0.001
57,295.770359765625,14.692302824401855,178.23193701171874,0.001
58,295.5458461425781,14.746125013732911,177.57684514160155,0.001
59,295.85670893554686,14.726083270263672,178.0480427001953,0.001
60,295.41331845703127,14.69395189819336,177.86170307617186,0.001
