step,phase,loss_total
0,diffusion,0.997961163520813
100,diffusion,0.2742050290107727
200,diffusion,0.24948588013648987
300,diffusion,0.29616600275039673
400,diffusion,0.26090726256370544
500,diffusion,0.26168420910835266
600,diffusion,0.23635289072990417
700,diffusion,0.27705830335617065
800,diffusion,0.2735273540019989
900,diffusion,0.26724445819854736
1000,diffusion,0.24560420215129852
1100,diffusion,0.2625688910484314
1200,diffusion,0.29254090785980225
1300,diffusion,0.28829917311668396
1400,diffusion,0.2916991710662842
1500,diffusion,0.2708739638328552
1600,diffusion,0.25805744528770447
1700,diffusion,0.2656840682029724
1800,diffusion,0.27900707721710205
1900,diffusion,0.27658727765083313
2000,diffusion,0.24861645698547363
2100,diffusion,0.26745709776878357
2200,diffusion,0.22385524213314056
2300,diffusion,0.27984553575515747
2400,diffusion,0.26704955101013184
2500,diffusion,0.23849722743034363
2600,diffusion,0.2892773449420929
2700,diffusion,0.24290618300437927
2800,diffusion,0.23372206091880798
2900,diffusion,0.2708389461040497
3000,diffusion,0.25501251220703125
3100,diffusion,0.27651265263557434
3200,diffusion,0.22662007808685303
3300,diffusion,0.24147358536720276
3400,diffusion,0.2514825761318207
3500,diffusion,0.26784271001815796
3600,diffusion,0.24767255783081055
3700,diffusion,0.27539628744125366
3800,diffusion,0.24401582777500153
3900,diffusion,0.3170730471611023
4000,diffusion,0.22247779369354248
4100,diffusion,0.258103609085083
4200,diffusion,0.281106173992157
4300,diffusion,0.3025084137916565
4400,diffusion,0.2812960743904114
4500,diffusion,0.2601023316383362
4600,diffusion,0.2647426128387451
4700,diffusion,0.2826118767261505
4800,diffusion,0.26879656314849854
4900,diffusion,0.262911319732666
5000,diffusion,0.24555173516273499
5100,diffusion,0.2987966239452362
5200,diffusion,0.2977568805217743
5300,diffusion,0.2840809226036072
5400,diffusion,0.2743046283721924
5500,diffusion,0.27965205907821655
5600,diffusion,0.2778978645801544
5700,diffusion,0.26250576972961426
5800,diffusion,0.2855393886566162
5900,diffusion,0.23981408774852753
6000,diffusion,0.27527105808258057
6100,diffusion,0.25043436884880066
6200,diffusion,0.2510099709033966
6300,diffusion,0.2580064535140991
6400,diffusion,0.2634134292602539
6500,diffusion,0.2644210159778595
6600,diffusion,0.26360660791397095
6700,diffusion,0.2664988338947296
6800,diffusion,0.30750906467437744
6900,diffusion,0.2621183395385742
7000,diffusion,0.2337498515844345
7100,diffusion,0.28276970982551575
7200,diffusion,0.25583767890930176
7300,diffusion,0.2660695016384125
7400,diffusion,0.24184837937355042
7500,diffusion,0.29208412766456604
7600,diffusion,0.24880272150039673
7700,diffusion,0.2549206614494324
7800,diffusion,0.2707042992115021
7900,diffusion,0.19028472900390625
8000,diffusion,0.2639312744140625
8100,diffusion,0.24353238940238953
8200,diffusion,0.23733028769493103
8300,diffusion,0.24208810925483704
8400,diffusion,0.27210667729377747
8500,diffusion,0.2733413577079773
8600,diffusion,0.2862282991409302
8700,diffusion,0.2505129277706146
8800,diffusion,0.2748537063598633
8900,diffusion,0.2681194245815277
9000,diffusion,0.24182596802711487
9100,diffusion,0.22824512422084808
9200,diffusion,0.24420517683029175
9300,diffusion,0.24398422241210938
9400,diffusion,0.27849915623664856
9500,diffusion,0.23492830991744995
9600,diffusion,0.27489227056503296
9700,diffusion,0.2504722774028778
9800,diffusion,0.2781418263912201
9900,diffusion,0.25135305523872375
10000,diffusion,0.270713210105896
10100,diffusion,0.25464296340942383
10200,diffusion,0.26177626848220825
10300,diffusion,0.24377653002738953
10400,diffusion,0.24309316277503967
10500,diffusion,0.2602492570877075
10600,diffusion,0.26683512330055237
10700,diffusion,0.2625381350517273
10800,diffusion,0.21966995298862457
10900,diffusion,0.24847033619880676
11000,diffusion,0.23251789808273315
11100,diffusion,0.26116982102394104
11200,diffusion,0.3050628900527954
11300,diffusion,0.23853304982185364
11400,diffusion,0.3047500252723694
11500,diffusion,0.24491818249225616
11600,diffusion,0.2529030442237854
11700,diffusion,0.2272711992263794
11800,diffusion,0.2875116467475891
11900,diffusion,0.24775990843772888
12000,diffusion,0.28224751353263855
12100,diffusion,0.2700687050819397
12200,diffusion,0.2743930220603943
12300,diffusion,0.26829662919044495
12400,diffusion,0.245179682970047
12500,diffusion,0.23840349912643433
12600,diffusion,0.27624988555908203
12700,diffusion,0.28579530119895935
12800,diffusion,0.2956991195678711
12900,diffusion,0.2710181176662445
13000,diffusion,0.2539597749710083
13100,diffusion,0.28039467334747314
13200,diffusion,0.24684518575668335
13300,diffusion,0.25344398617744446
13400,diffusion,0.2751038670539856
13500,diffusion,0.27204108238220215
13600,diffusion,0.26813915371894836
13700,diffusion,0.23652705550193787
13800,diffusion,0.2836381793022156
13900,diffusion,0.24278855323791504
14000,diffusion,0.2671504616737366
14100,diffusion,0.26814353466033936
14200,diffusion,0.25428295135498047
14300,diffusion,0.28750234842300415
14400,diffusion,0.24692463874816895
14500,diffusion,0.2659015953540802
14600,diffusion,0.2575032114982605
14700,diffusion,0.27271977066993713
14800,diffusion,0.21430456638336182
14900,diffusion,0.273253470659256
14999,diffusion,0.26429373025894165
