step,phase,loss_total,objective,grad_norm,control_rms,elapsed_sec
1,train,2103.81005859375,19.715257704759928,10.018655732033213,0.35179150104522705,4.955072672804818
100,train,630.28173828125,3.688611065146688,3.5341003073323507,0.2902171313762665,221.06495342380367
200,train,194.67041015625,1.8491833169064193,1.3781867097814389,0.2529449164867401,406.4718756179791
300,train,1768.029052734375,5.526523475688009,3.81771366360038,0.21119707822799683,590.546887995908
400,train,422.3710021972656,2.289032481930917,0.9854898164877266,0.25498268008232117,773.020615054993
500,train,328.2977600097656,2.074215349726728,0.6602634221666512,0.2542996108531952,954.4798739668913
600,train,605.0995483398438,2.62007901168181,1.0051065757648951,0.2533770203590393,1136.6025921208784
700,train,549.8239135742188,3.686409503181494,2.0838702295892255,0.2391057163476944,1317.9460839268286
800,train,722.8800659179688,3.98798775296018,2.8125789187242867,0.23008084297180176,1499.6477256480139
900,train,552.0948486328125,3.0026024479848274,1.6550069775498626,0.294292688369751,1681.8838706510141
1000,train,328.1593933105469,2.406216587856761,0.6605686702243949,0.2634607255458832,1863.4696615198627
1100,train,430.6086120605469,3.6460103541830904,2.879882404085517,0.3007722795009613,2044.2667055758648
1200,train,495.4156494140625,3.0553868778806645,1.6923520155045733,0.2484140247106552,2227.219645018922
1300,train,662.2077026367188,3.337813746278698,1.5023450732870707,0.2654838562011719,2410.119498617947
1400,train,233.3723907470703,2.396079502948851,2.1317282150269303,0.26518428325653076,2592.6841333569027
1500,train,526.6468505859375,3.193863528988004,2.0285018887548607,0.2354402393102646,2775.1363336879294
1600,train,170.60983276367188,2.9355288524966454,2.364835090511704,0.2880226969718933,3036.9834495189134
1700,train,851.309326171875,2.9379826480871998,2.137474867416973,0.24696792662143707,3336.957534234971
1800,train,714.4931030273438,4.001382443639159,2.809437660244341,0.21815450489521027,3633.846414032858
1900,train,295.09716796875,2.895005206737551,2.0621441770719757,0.30267655849456787,3935.81893962482
2000,train,528.3936157226562,4.665988686923811,2.802827892253781,0.21942932903766632,4235.987387368921
2100,train,338.4120788574219,2.4326830379686726,1.8583839857739828,0.26412156224250793,4533.485025418922
2200,train,1005.048095703125,3.5911267194678658,2.045547718327312,0.25950029492378235,4833.943956700852
2300,train,1243.7379150390625,4.638869592345145,3.3014241915450286,0.2366856336593628,5136.197638990823
2400,train,1137.854736328125,9.15146306661336,5.717531463659136,0.33348560333251953,5441.202684789896
2500,train,1392.3828125,11.990331865814369,6.275749837121214,0.3505343198776245,5740.825769132003
2600,train,391.6485595703125,2.4847533830579778,1.5047941798264766,0.26688864827156067,6042.846831314964
2700,train,698.8876953125,5.020969817167497,3.6391855284226193,0.22224320471286774,6350.752942143008
2800,train,486.9486389160156,4.819870645002084,3.4942541235193754,0.31699439883232117,6656.433280113852
2900,train,990.4697875976562,4.041966575412516,3.371553334702394,0.23049530386924744,6960.713215314783
3000,train,521.68603515625,2.7755418125561846,1.2639184265645642,0.2737117111682892,7268.956687467871
