step,train_bce
50,0.693773
100,0.692074
150,0.691843
200,0.693096
250,0.693499
300,0.693047
350,0.69213
400,0.693066
450,0.691663
500,0.691214
550,0.693287
600,0.692698
650,0.693209
700,0.693139
750,0.693169
800,0.693158
850,0.693105
900,0.693113
950,0.693132
1000,0.692407
1050,0.693528
1100,0.692802
1150,0.693101
1200,0.692482
1250,0.693096
1300,0.693121
1350,0.69238
1400,0.691942
1450,0.693848
1500,0.693153
1550,0.694676
1600,0.693196
1650,0.693214
1700,0.693063
1750,0.69338
1800,0.694957
1850,0.69358
1900,0.693173
1950,0.693196
2000,0.691828
