step,train_bce
50,0.693349
100,0.692048
150,0.68942
200,0.693672
250,0.693026
300,0.693579
350,0.69323
400,0.693674
450,0.693221
500,0.695238
550,0.695831
600,0.693597
650,0.693702
700,0.69322
750,0.693411
800,0.69308
850,0.693284
900,0.693385
950,0.692346
1000,0.692967
1050,0.693145
1100,0.693048
1150,0.693221
1200,0.693079
1250,0.693049
1300,0.696014
1350,0.693014
1400,0.693751
1450,0.694211
1500,0.693379
1550,0.693715
1600,0.693038
1650,0.693357
1700,0.69449
1750,0.692498
1800,0.693517
1850,0.693082
1900,0.693248
1950,0.692995
2000,0.693067
