step,train_bce
50,0.692142
100,0.694094
150,0.692948
200,0.69673
250,0.693169
300,0.693626
350,0.693213
400,0.692996
450,0.693181
500,0.693304
550,0.69349
600,0.693305
650,0.693139
700,0.703671
750,0.693037
800,0.694051
850,0.69333
900,0.694999
950,0.69591
1000,0.691887
1050,0.692296
1100,0.692907
1150,0.692977
1200,0.690911
1250,0.693262
1300,0.693197
1350,0.693015
1400,0.692811
1450,0.694144
1500,0.691896
1550,0.693194
1600,0.693264
1650,0.693519
1700,0.690916
1750,0.693118
1800,0.693209
1850,0.693181
1900,0.692412
1950,0.693058
2000,0.693647
