step,train_bce
50,0.69367
100,0.696533
150,0.694031
200,0.692012
250,0.692975
300,0.693979
350,0.693327
400,0.693026
450,0.693257
500,0.693593
550,0.693264
600,0.69491
650,0.692557
700,0.691178
750,0.692983
800,0.693033
850,0.693368
900,0.693276
950,0.692554
1000,0.69337
1050,0.693482
1100,0.693051
1150,0.693092
1200,0.693239
1250,0.692962
1300,0.692554
1350,0.693111
1400,0.693867
1450,0.692772
1500,0.693164
1550,0.692641
1600,0.692947
1650,0.692784
1700,0.694643
1750,0.694447
1800,0.691398
1850,0.692987
1900,0.69273
1950,0.692661
2000,0.69309
