step,train_bce
50,0.690764
100,0.692925
150,0.691985
200,0.69509
250,0.693488
300,0.693365
350,0.691153
400,0.695475
450,0.693124
500,0.693956
550,0.692622
600,0.693407
650,0.692442
700,0.692981
750,0.69778
800,0.692726
850,0.693176
900,0.693742
950,0.693353
1000,0.69623
1050,0.693399
1100,0.693029
1150,0.694032
1200,0.694458
1250,0.693215
1300,0.692464
1350,0.693139
1400,0.696192
1450,0.692421
1500,0.693614
1550,0.69841
1600,0.691874
1650,0.693398
1700,0.692978
1750,0.692692
1800,0.692985
1850,0.693042
1900,0.692273
1950,0.693319
2000,0.692548
