step,train_bce
50,0.69285
100,0.69487
150,0.694536
200,0.693004
250,0.693094
300,0.692869
350,0.694
400,0.693116
450,0.693051
500,0.693728
550,0.693103
600,0.693082
650,0.693228
700,0.692913
750,0.692588
800,0.694438
850,0.693406
900,0.694551
950,0.691106
1000,0.690534
1050,0.69647
1100,0.693605
1150,0.693184
1200,0.692637
1250,0.695437
1300,0.689793
1350,0.692898
1400,0.693418
1450,0.692666
1500,0.69252
1550,0.692906
1600,0.693066
1650,0.693554
1700,0.692391
1750,0.693422
1800,0.690575
1850,0.692857
1900,0.691887
1950,0.693056
2000,0.693381
