step,phase,loss_total
0,train,0.9969470500946045
100,train,0.09615112841129303
200,train,0.17651163041591644
300,train,0.15796911716461182
400,train,0.1518949717283249
500,train,0.22700881958007812
512,val,0.13784265704452991
600,train,0.0796876773238182
700,train,0.23219425976276398
800,train,0.08667077124118805
900,train,0.12565039098262787
1000,train,0.2008397877216339
1100,train,0.09967067092657089
1200,train,0.11433202028274536
1300,train,0.12711091339588165
1400,train,0.12170194834470749
1500,train,0.12409081310033798
1600,train,0.04280328005552292
1700,train,0.06606731563806534
1800,train,0.14567753672599792
1900,train,0.15288622677326202
2000,train,0.06081881746649742
2100,train,0.13106200098991394
2200,train,0.04939410090446472
2300,train,0.03859946131706238
2400,train,0.11025351285934448
2500,train,0.10555651038885117
2600,train,0.202224001288414
2700,train,0.13285689055919647
2800,train,0.09438320249319077
2900,train,0.2427351474761963
3000,train,0.09546665102243423
3100,train,0.11202064156532288
3200,train,0.12613829970359802
3300,train,0.08926285058259964
3400,train,0.12425348162651062
3500,train,0.11716761440038681
3600,train,0.10022633522748947
3700,train,0.12551051378250122
3800,train,0.0940202996134758
3900,train,0.09972208738327026
4000,train,0.10422289371490479
4100,train,0.11709947139024734
4200,train,0.09886211901903152
4300,train,0.0882602110505104
4400,train,0.07667001336812973
4500,train,0.06970451772212982
4600,train,0.0525006428360939
4700,train,0.07611192762851715
4800,train,0.14351150393486023
4900,train,0.04112495109438896
5000,train,0.29014158248901367
5100,train,0.12671786546707153
5200,train,0.091278575360775
5300,train,0.09191593527793884
5400,train,0.15416115522384644
5500,train,0.053772155195474625
5600,train,0.09096819162368774
5632,val,0.11153495265170932
5700,train,0.240391343832016
5800,train,0.10328203439712524
5900,train,0.21899084746837616
6000,train,0.03742777928709984
6100,train,0.1226949691772461
6200,train,0.13158202171325684
6300,train,0.12270757555961609
6400,train,0.053308311849832535
6500,train,0.12221197038888931
6600,train,0.0948159322142601
6700,train,0.08404972404241562
6800,train,0.08547205477952957
6900,train,0.15599042177200317
7000,train,0.1427624523639679
7100,train,0.12653103470802307
7200,train,0.05496171489357948
7300,train,0.19678902626037598
7400,train,0.09523376822471619
7500,train,0.18859276175498962
7600,train,0.03481041640043259
7700,train,0.14254064857959747
7800,train,0.0808335542678833
7900,train,0.08916708081960678
8000,train,0.1707499623298645
8100,train,0.11689702421426773
8200,train,0.15399345755577087
8300,train,0.2895888686180115
8400,train,0.13182885944843292
8500,train,0.04412742704153061
8600,train,0.03514455258846283
8700,train,0.16746899485588074
8800,train,0.10518625378608704
8900,train,0.08073852211236954
9000,train,0.08636781573295593
9100,train,0.07566532492637634
9200,train,0.09753532707691193
9300,train,0.12486077845096588
9400,train,0.2011856734752655
9500,train,0.08554638922214508
9600,train,0.10497987270355225
9700,train,0.030234772711992264
9800,train,0.1713380664587021
9900,train,0.11847095191478729
10000,train,0.1898127794265747
10100,train,0.1261480301618576
10200,train,0.12924593687057495
10300,train,0.08578316867351532
10400,train,0.14453959465026855
10500,train,0.07149563729763031
10600,train,0.2630541920661926
10700,train,0.20635998249053955
10752,val,0.10775084653869271
10800,train,0.05170327425003052
10900,train,0.1159236878156662
11000,train,0.041193779557943344
11100,train,0.10605766624212265
11200,train,0.02347111888229847
11300,train,0.09058015048503876
11400,train,0.1144927442073822
11500,train,0.04651716724038124
11600,train,0.06374142318964005
11700,train,0.09561620652675629
11800,train,0.13649559020996094
11900,train,0.05785851553082466
12000,train,0.12091115862131119
12100,train,0.17542003095149994
12200,train,0.09822581708431244
12300,train,0.1089092344045639
12400,train,0.16302147507667542
12500,train,0.07786788791418076
12600,train,0.055455297231674194
12700,train,0.0912180244922638
12800,train,0.11033837497234344
12900,train,0.1186976507306099
13000,train,0.1231253445148468
13100,train,0.05644162744283676
13200,train,0.1658552587032318
13300,train,0.03624513000249863
13400,train,0.1470436453819275
13500,train,0.11364470422267914
13600,train,0.23264893889427185
13700,train,0.09134388715028763
13800,train,0.10892360657453537
13900,train,0.16279153525829315
14000,train,0.06715259701013565
14100,train,0.1146382987499237
14200,train,0.19095812737941742
14300,train,0.07050084322690964
14400,train,0.043776389211416245
14500,train,0.08473436534404755
14600,train,0.08904429525136948
14700,train,0.2209564447402954
14800,train,0.1575561910867691
14900,train,0.15104617178440094
15000,train,0.1208566203713417
15100,train,0.1902356892824173
15200,train,0.059165794402360916
15300,train,0.18460243940353394
15400,train,0.09242621064186096
15500,train,0.09771988540887833
15600,train,0.1291743367910385
15700,train,0.13700805604457855
15800,train,0.1860988438129425
15872,val,0.10666003031656146
15900,train,0.05424707755446434
16000,train,0.1526402235031128
16100,train,0.09042181819677353
16200,train,0.0738024041056633
16300,train,0.14719097316265106
16400,train,0.14576008915901184
16500,train,0.13971203565597534
16600,train,0.09848769009113312
16700,train,0.08701692521572113
