step,phase,loss_total,objective,grad_norm,control_rms,elapsed_sec
1,train,4.248086452484131,15.905619940254837,0.6194728657846932,0.0688190832734108,9.6376425990602
100,train,1.3912928104400635,2.7747093439102173,0.026171536004563345,0.06939513981342316,795.8481121200603
200,train,1.38592529296875,2.776105761528015,0.03879483722817328,0.0710342600941658,1591.052226916072
300,train,1.1186918020248413,2.426775023341179,0.039421879796032684,0.06926153600215912,2386.855054651969
400,train,1.1315765380859375,2.4960928708314896,0.04440671428855733,0.07073677331209183,3181.877604744048
500,train,1.0792486667633057,2.4127155169844627,0.04194960503974903,0.0699203833937645,3976.639971763012
600,train,0.8452053666114807,2.564385250210762,0.0373897786604978,0.06915738433599472,4771.3704247400165
700,train,1.274000644683838,2.7734403908252716,0.0941061639951213,0.06848185509443283,5565.9343363130465
800,train,1.4011021852493286,3.6247942596673965,0.1917960443239986,0.07157028466463089,6359.965220030048
900,train,1.8260138034820557,2.7829702496528625,0.047237331508194425,0.07072914391756058,7153.507762884023
1000,train,0.4691218137741089,2.1165253072977066,0.039668030059528445,0.06882695853710175,7777.104042403982
1100,train,0.42355474829673767,2.2682748958468437,0.15245475625222607,0.06992026418447495,8390.667451190064
1200,train,0.6633895635604858,2.1873383969068527,0.06557967741159457,0.07092233002185822,9004.892983751022
1300,train,0.6780892014503479,2.400596931576729,0.11887795707524802,0.06928905099630356,9618.609022045042
1400,train,0.9877489805221558,2.341328091919422,0.1118326938071243,0.06816770881414413,10231.884721528972
1500,train,0.8731779456138611,2.132801964879036,0.054693892083225185,0.06894802302122116,10843.979105115053
1600,train,0.9105324745178223,2.907375454902649,0.18195078343938437,0.0701150968670845,11456.25373222807
1700,train,0.5293864011764526,1.9129825830459595,0.04160034181062772,0.06842170655727386,12069.40672589105
1800,train,0.5782755613327026,2.1361412703990936,0.0542841968859883,0.06997489184141159,12679.516183953034
1900,train,0.8656761050224304,2.0415459871292114,0.03593494898514168,0.06939034909009933,13185.577148912009
2000,train,1.0292385816574097,2.344990760087967,0.06910496579231248,0.06937605887651443,13618.964600334992
2100,train,0.5311824083328247,2.074886590242386,0.046561320016756,0.06935250759124756,14052.045446655015
2200,train,0.7872108221054077,2.418633922934532,0.08242096939631909,0.06777462363243103,14484.807211359963
2300,train,0.6079657673835754,2.1326941549777985,0.025610394266844982,0.0696120485663414,14917.000022321008
2400,train,0.5849593877792358,2.2005855590105057,0.04508040605981923,0.06993336975574493,15349.330726457061
2500,train,1.365445852279663,2.6325413659214973,0.05663777103884936,0.06991512328386307,15781.64207931899
