step,phase,loss_total,objective,grad_norm,control_rms,elapsed_sec
1,train,4.1324310302734375,14.988574233604595,0.5629605421261483,0.06860033422708511,6.4914202119689435
100,train,1.4262865781784058,3.2588734552264214,0.07731619941623684,0.07158787548542023,471.49122360290494
200,train,1.1842225790023804,2.488877698779106,0.03804707292486094,0.06911539286375046,941.4511058189673
300,train,0.6888994574546814,2.387829139828682,0.024446924555888844,0.07023988664150238,1410.0367876809323
400,train,1.051497459411621,2.7988100945949554,0.03671685317917052,0.06890291720628738,1878.2691134189954
500,train,1.0555788278579712,2.6889244318008423,0.06715171913585215,0.07080899924039841,2342.605622786912
600,train,0.90521240234375,2.3106097280979156,0.05463063041067766,0.06900466233491898,2803.9381459240103
700,train,1.373412847518921,2.5653026252985,0.04067978677848539,0.06900927424430847,3261.083851479925
800,train,0.7021949887275696,2.569703385233879,0.052561407359821594,0.06963635981082916,3717.4589647509856
900,train,0.9039255976676941,3.37502421438694,0.1682007949700249,0.07157544791698456,4173.039254931966
1000,train,1.1660254001617432,2.988392472267151,0.05804255452137476,0.06871072202920914,4628.925162379979
1100,train,1.1719805002212524,2.754180520772934,0.13183964724279357,0.06994365900754929,5084.821872149012
1200,train,0.8171598315238953,2.239783488214016,0.07260237751478704,0.06857161223888397,5539.9270822599065
1300,train,0.8373534083366394,2.9340313524007797,0.15946083046606618,0.07082439213991165,5994.770835321979
1400,train,2.1042678356170654,5.510146051645279,0.49093448998344563,0.07304110378026962,6450.103878897964
1500,train,1.0987796783447266,3.0233481898903847,0.23012349908121055,0.06996122002601624,6905.844408235978
