step,phase,loss_total,objective,grad_norm,control_rms,elapsed_sec
1,train,4.884310722351074,16.478361011948436,0.644005751962475,0.06855053454637527,11.612063523964025
100,train,0.6923709511756897,2.3970080614089966,0.039936981075009446,0.0699552595615387,970.5203791200183
200,train,0.8537284135818481,2.3972730189561844,0.05494122479009974,0.068946473300457,1942.8313362089684
300,train,1.3721071481704712,2.652623564004898,0.07901490552024366,0.06814633309841156,2911.1027821339667
400,train,1.499250888824463,3.466081663966179,0.06055466856076957,0.07212649285793304,3886.29049773491
500,train,1.5420178174972534,3.526821494102478,0.1600824275006448,0.07104674726724625,4850.946719615022
600,train,0.9747132658958435,2.4455820322036743,0.04454834329530217,0.07001467794179916,5819.200953515014
700,train,1.0283869504928589,2.609017461538315,0.11278698809345075,0.06702298671007156,6788.365872918977
800,train,1.211348533630371,2.772397607564926,0.16469475385189059,0.06986858695745468,7750.744487963966
900,train,1.5286847352981567,2.421465888619423,0.06132756333871315,0.06813901662826538,8717.774104984943
1000,train,0.7665354013442993,2.1332338452339172,0.0551999508434076,0.06870684772729874,9689.418997738976
1100,train,1.1665111780166626,2.6295880898833275,0.11524382969340177,0.06920412927865982,10669.099972608965
1200,train,1.3235543966293335,2.357144922018051,0.1535431569658103,0.06981194019317627,11629.711631053942
1300,train,0.7701308131217957,2.1049910187721252,0.0460204205237766,0.06974766403436661,12612.044674808974
1400,train,0.9118679165840149,2.5160290002822876,0.09619450034989165,0.0701923742890358,13578.17750882695
1500,train,1.208523154258728,2.610360324382782,0.14029788505820912,0.06726474314928055,14531.44603814301
1600,train,0.3658274710178375,1.8579014092683792,0.0414141625832522,0.06909450888633728,15501.814214800019
