step,phase,loss_total,objective,grad_norm,control_rms,elapsed_sec
1,train,4.279218673706055,15.62922147079371,0.5725342767669906,0.06862487643957138,10.785933908075094
100,train,1.3269935846328735,2.753968581557274,0.09403298171717668,0.07008721679449081,666.5780073580099
200,train,0.7540368437767029,2.239455930888653,0.06753176462153206,0.06949120759963989,1347.5155302829808
300,train,1.2090600728988647,2.801186189055443,0.10905390757281512,0.06980307400226593,2032.4525202930672
400,train,1.0498181581497192,2.5300280898809433,0.07594037256537049,0.07036063075065613,2717.219791638083
500,train,0.6751687526702881,2.560103118419647,0.0333854764324492,0.07106812298297882,3360.2990360420663
600,train,1.2074673175811768,2.4559666737914085,0.05767902756070537,0.068324014544487,4019.382452056976
700,train,0.9932755827903748,2.2474746108055115,0.0672166067767042,0.06904647499322891,4772.581138696987
800,train,0.4977510869503021,2.1823568791151047,0.07190081331598874,0.06998708099126816,5568.04961935
900,train,1.3686599731445312,2.8321693912148476,0.2298775100875729,0.0675855278968811,6363.2987034680555
1000,train,1.160781741142273,2.7713954001665115,0.10839696978861323,0.07081802189350128,7158.80554170697
1100,train,0.6615241169929504,2.4749020636081696,0.12575635537934046,0.06839416921138763,7953.704958458082
1200,train,0.8855902552604675,2.241469457745552,0.09547859136058277,0.06948692351579666,8748.572152571985
1300,train,1.0408453941345215,2.2799762785434723,0.040380804654722165,0.06811066716909409,9543.410071840975
1400,train,0.4723305404186249,1.9273601174354553,0.04041104311475946,0.06908974796533585,10337.576702827006
1500,train,0.9723454713821411,2.216488689184189,0.0665303458612711,0.06894758343696594,11131.599270944018
1600,train,0.8432640433311462,2.315208323299885,0.04849741111753814,0.06850935518741608,11865.161124633043
1700,train,1.469614028930664,2.2216470912098885,0.03647172236892438,0.06873530149459839,12478.693001826061
1800,train,0.6348246335983276,2.131585195660591,0.06886071345553267,0.06870771944522858,13091.690628729062
1900,train,0.36679333448410034,2.0093161314725876,0.033291852690780596,0.06984764337539673,13706.122850443004
2000,train,0.9593852758407593,2.301306925714016,0.0415173987685954,0.06872593611478806,14319.612423376995
2100,train,0.9049173593521118,2.539378196001053,0.09041108091747863,0.06881739944219589,14932.396298762062
2200,train,0.46141961216926575,1.9783626794815063,0.028838790886334308,0.06938778609037399,15544.69567578903
2300,train,0.8564625978469849,2.328167364001274,0.0981342217043362,0.07023660838603973,16157.64975677908
2400,train,0.9240692257881165,2.0559496358036995,0.05218440529791874,0.06998533755540848,16769.971047702013
2500,train,0.5449135899543762,2.1700499057769775,0.0695688043901093,0.07023034989833832,17380.023593624006
