step,phase,loss_total
0,diffusion,0.9973660707473755
100,diffusion,0.08115313947200775
200,diffusion,0.06937350332736969
300,diffusion,0.0962425023317337
400,diffusion,0.07571312040090561
500,diffusion,0.07006007432937622
600,diffusion,0.07197315990924835
700,diffusion,0.07819061726331711
800,diffusion,0.07039425522089005
900,diffusion,0.06990934908390045
1000,diffusion,0.07393109053373337
1100,diffusion,0.07895082235336304
1200,diffusion,0.07666231691837311
1300,diffusion,0.0738295242190361
1400,diffusion,0.0627022236585617
1500,diffusion,0.052486829459667206
1600,diffusion,0.07556110620498657
1700,diffusion,0.08255217969417572
1800,diffusion,0.07829045504331589
1900,diffusion,0.07182672619819641
2000,diffusion,0.054625093936920166
2100,diffusion,0.06832684576511383
2200,diffusion,0.06168314814567566
2300,diffusion,0.07059848308563232
2400,diffusion,0.0748373344540596
2500,diffusion,0.07974781841039658
2600,diffusion,0.061738744378089905
2700,diffusion,0.07899633049964905
2800,diffusion,0.06895903497934341
2900,diffusion,0.06555189192295074
3000,diffusion,0.059381816536188126
3100,diffusion,0.0863872841000557
3200,diffusion,0.08515085279941559
3300,diffusion,0.08436773717403412
3400,diffusion,0.07553255558013916
3500,diffusion,0.06350710988044739
3600,diffusion,0.08664503693580627
3700,diffusion,0.06998668611049652
3800,diffusion,0.06637874245643616
3900,diffusion,0.08059483766555786
4000,diffusion,0.0817837342619896
4100,diffusion,0.06178540736436844
4200,diffusion,0.07182583212852478
4300,diffusion,0.08559837937355042
4400,diffusion,0.07620825618505478
4500,diffusion,0.05955161154270172
4600,diffusion,0.07322430610656738
4700,diffusion,0.07704582065343857
4800,diffusion,0.08049609512090683
4900,diffusion,0.08255598694086075
5000,diffusion,0.07391980290412903
5100,diffusion,0.07177281379699707
5200,diffusion,0.06500512361526489
5300,diffusion,0.07421032339334488
5400,diffusion,0.07479147613048553
5500,diffusion,0.07089637219905853
5600,diffusion,0.05625379830598831
5700,diffusion,0.08500643819570541
5800,diffusion,0.06632883846759796
5900,diffusion,0.06239647790789604
6000,diffusion,0.07744443416595459
6100,diffusion,0.06596451997756958
6200,diffusion,0.06720100343227386
6300,diffusion,0.08035482466220856
6400,diffusion,0.07516622543334961
6500,diffusion,0.054008565843105316
6600,diffusion,0.07965219020843506
6700,diffusion,0.06577584892511368
6800,diffusion,0.06717006862163544
6900,diffusion,0.06341905891895294
7000,diffusion,0.08435681462287903
7100,diffusion,0.07435621321201324
7200,diffusion,0.0458313450217247
7300,diffusion,0.07672218978404999
7400,diffusion,0.08147601038217545
7500,diffusion,0.07075521349906921
7600,diffusion,0.0669952854514122
7700,diffusion,0.0738614946603775
7800,diffusion,0.06559444963932037
7900,diffusion,0.07281661033630371
8000,diffusion,0.06167507916688919
8100,diffusion,0.07487492263317108
8200,diffusion,0.07190653681755066
8300,diffusion,0.07797520607709885
8400,diffusion,0.08001987636089325
8500,diffusion,0.07789376378059387
8600,diffusion,0.07401017844676971
8700,diffusion,0.05985177680850029
8800,diffusion,0.04831032454967499
8900,diffusion,0.07878069579601288
9000,diffusion,0.06878189742565155
9100,diffusion,0.06646350026130676
9200,diffusion,0.07210308313369751
9300,diffusion,0.05851437896490097
9400,diffusion,0.08185411989688873
9500,diffusion,0.0793619155883789
9600,diffusion,0.06686456501483917
9700,diffusion,0.08544321358203888
9800,diffusion,0.0770849734544754
9900,diffusion,0.07606896758079529
10000,diffusion,0.05699159577488899
10100,diffusion,0.08194439113140106
10200,diffusion,0.06417794525623322
10300,diffusion,0.07245085388422012
10400,diffusion,0.06845457851886749
10500,diffusion,0.0691106766462326
10600,diffusion,0.07374637573957443
10700,diffusion,0.0781102403998375
10800,diffusion,0.07962272316217422
10900,diffusion,0.073038250207901
11000,diffusion,0.06364801526069641
11100,diffusion,0.05872128903865814
11200,diffusion,0.05544815957546234
11300,diffusion,0.0830678790807724
11400,diffusion,0.07800723612308502
11500,diffusion,0.07364989072084427
11600,diffusion,0.08926770091056824
11700,diffusion,0.0649665892124176
11800,diffusion,0.08691701292991638
11900,diffusion,0.0818411111831665
12000,diffusion,0.07469360530376434
12100,diffusion,0.088677316904068
12200,diffusion,0.07142852246761322
12300,diffusion,0.07624778151512146
12400,diffusion,0.06675924360752106
12500,diffusion,0.07294395565986633
12600,diffusion,0.06522747129201889
12700,diffusion,0.056952305138111115
12800,diffusion,0.08260796219110489
12900,diffusion,0.08650586009025574
13000,diffusion,0.08964868634939194
13100,diffusion,0.0689968690276146
13200,diffusion,0.06318815052509308
13300,diffusion,0.0741228386759758
13400,diffusion,0.0811014398932457
13500,diffusion,0.07374664396047592
13600,diffusion,0.06503470987081528
13700,diffusion,0.07870599627494812
13800,diffusion,0.07312414795160294
13900,diffusion,0.06657222658395767
14000,diffusion,0.09137585759162903
14100,diffusion,0.07745739817619324
14200,diffusion,0.06729063391685486
14300,diffusion,0.07789221405982971
14400,diffusion,0.08250991255044937
14500,diffusion,0.05948065221309662
14600,diffusion,0.0674036368727684
14700,diffusion,0.06625492125749588
14800,diffusion,0.07254144549369812
14900,diffusion,0.068635955452919
14999,diffusion,0.06358836591243744
