epoch,avg_loss,min_loss,lr
0,0.22387945130467415,0.0663728266954422,0.0003
1,0.08087258227169514,0.059346504509449005,0.0003
2,0.07810291435569525,0.06175016984343529,0.0003
3,0.0763251132145524,0.04936964809894562,0.0003
4,0.07604853242635727,0.0610867477953434,0.0003
5,0.07582209203392268,0.05705833062529564,0.0003
6,0.07483226612210274,0.05579482018947601,0.0003
7,0.07527397993952036,0.05157117545604706,0.0003
8,0.07626513838768005,0.05329260230064392,0.0003
9,0.07491687539964914,0.05747416988015175,0.0003
10,0.07452333513647318,0.05749385058879852,0.0003
11,0.07478450007736683,0.05097564309835434,0.0003
12,0.07530673287808895,0.05990040302276611,0.0003
13,0.07370838943868875,0.05590241402387619,0.0003
14,0.07517414681613445,0.056076329201459885,0.0003
15,0.0768771007284522,0.04687441885471344,0.0003
16,0.07345613032579422,0.05304752290248871,0.0003
17,0.07339089907705784,0.05178018659353256,0.0003
18,0.07506110548973083,0.05309022590517998,0.0003
19,0.07386788997799158,0.053896136581897736,0.0003
20,0.0733456875756383,0.05339121073484421,0.0003
21,0.07330066077411175,0.04731094092130661,0.0003
22,0.0730387832224369,0.0549730584025383,0.0003
23,0.07358653970062733,0.056427937000989914,0.0003
24,0.07425687875598669,0.049710921943187714,0.0003
25,0.07374960534274579,0.05582696944475174,0.0003
26,0.07542449343949556,0.05719804763793945,0.0003
27,0.07351530998945237,0.04876851662993431,0.0003
28,0.0747109417244792,0.059462644159793854,0.0003
29,0.07408388566225767,0.0504613071680069,0.0003
30,0.07273980662226677,0.04614345356822014,0.0003
31,0.07502577513456345,0.05310316011309624,0.0003
32,0.07385988276451826,0.054672278463840485,0.0003
33,0.07100343249738217,0.04763098806142807,0.0003
34,0.07362618785351514,0.04988139122724533,0.0003
35,0.07328920654952525,0.052201926708221436,0.0003
36,0.07414810370653868,0.05757176876068115,0.0003
37,0.07460574343800545,0.056655071675777435,0.0003
38,0.07253353003412485,0.048146966844797134,0.0003
39,0.0721601938828826,0.05252913385629654,0.0003
40,0.07294002149254084,0.04845001921057701,0.0003
41,0.07412754807621241,0.05109673738479614,0.0003
42,0.07172882702201605,0.055616557598114014,0.0003
43,0.0739737481996417,0.0552591048181057,0.0003
44,0.07295193072408437,0.05498524010181427,0.0003
45,0.07355248115956783,0.05592335760593414,0.0003
46,0.0740016395971179,0.05010809004306793,0.0003
47,0.07372759327292443,0.05116329714655876,0.0003
48,0.07184721250087023,0.04722430184483528,0.0003
49,0.0738046119734645,0.04894410818815231,0.0003
50,0.07234978720545769,0.047712720930576324,0.0003
51,0.07435995355248451,0.04994885250926018,0.0003
52,0.0719713718444109,0.05239979922771454,0.0003
53,0.07362801685929299,0.05708031356334686,0.0003
54,0.07159339573234319,0.05177997052669525,0.0003
55,0.07277630425989629,0.04671376198530197,0.0003
56,0.07242548696696759,0.05071353167295456,0.0003
57,0.0722098047286272,0.05359465628862381,0.0003
58,0.07401453468948603,0.04961760342121124,0.0003
59,0.07431345239281655,0.04755443334579468,0.0003
60,0.0733701777458191,0.04999491572380066,0.0003
61,0.07237139482051134,0.053440723568201065,0.0003
62,0.0738437432423234,0.05622268095612526,0.0003
63,0.07285774752497673,0.0489753857254982,0.0003
64,0.07328055661171674,0.055467359721660614,0.0003
65,0.0720700804144144,0.052748337388038635,0.0003
66,0.07296376388520003,0.04460512846708298,0.0003
67,0.07485101908445359,0.054951366037130356,0.0003
68,0.07171813070774079,0.0568060539662838,0.0003
69,0.07313578203320503,0.05571018159389496,0.0003
70,0.07242298517376185,0.049860790371894836,0.0003
