step,phase,loss_total
0,diffusion,1.0038294792175293
100,diffusion,0.07204121351242065
200,diffusion,0.08516345918178558
300,diffusion,0.06689386069774628
400,diffusion,0.07155555486679077
500,diffusion,0.07709912955760956
600,diffusion,0.07797881960868835
700,diffusion,0.09304577857255936
800,diffusion,0.07688924670219421
900,diffusion,0.08361802995204926
1000,diffusion,0.08316415548324585
1100,diffusion,0.07957318425178528
1200,diffusion,0.08799892663955688
1300,diffusion,0.06409203261137009
1400,diffusion,0.08876800537109375
1500,diffusion,0.08093500137329102
1600,diffusion,0.08584033697843552
1700,diffusion,0.08294677734375
1800,diffusion,0.07511359453201294
1900,diffusion,0.07846216857433319
2000,diffusion,0.08284097909927368
2100,diffusion,0.07120485603809357
2200,diffusion,0.06358493864536285
2300,diffusion,0.0700015127658844
2400,diffusion,0.06547302007675171
2500,diffusion,0.06945610791444778
2600,diffusion,0.07127989828586578
2700,diffusion,0.0844937115907669
2800,diffusion,0.06873290240764618
2900,diffusion,0.07256895303726196
3000,diffusion,0.06953802704811096
3100,diffusion,0.0734109878540039
3200,diffusion,0.06131938099861145
3300,diffusion,0.09136705845594406
3400,diffusion,0.0779239684343338
3500,diffusion,0.07445739209651947
3600,diffusion,0.07802535593509674
3700,diffusion,0.07098718732595444
3800,diffusion,0.06825913488864899
3900,diffusion,0.06698566675186157
4000,diffusion,0.07711182534694672
4100,diffusion,0.06871768832206726
4200,diffusion,0.10636085271835327
4300,diffusion,0.06752439588308334
4400,diffusion,0.08665848523378372
4500,diffusion,0.07199985533952713
4600,diffusion,0.0764080137014389
4700,diffusion,0.07067475467920303
4800,diffusion,0.07193455845117569
4900,diffusion,0.0849779024720192
5000,diffusion,0.07435312867164612
5100,diffusion,0.06624247878789902
5200,diffusion,0.0796547681093216
5300,diffusion,0.06170964986085892
5400,diffusion,0.06305022537708282
5500,diffusion,0.08453963696956635
5600,diffusion,0.07250121235847473
5700,diffusion,0.07237096130847931
5800,diffusion,0.07373066246509552
5900,diffusion,0.08385689556598663
6000,diffusion,0.0838560238480568
6100,diffusion,0.0676548108458519
6200,diffusion,0.07503284513950348
6300,diffusion,0.06474162638187408
6400,diffusion,0.06898348778486252
6500,diffusion,0.07266370952129364
6600,diffusion,0.07233572751283646
6700,diffusion,0.06110489368438721
6800,diffusion,0.07505200803279877
6900,diffusion,0.06492540240287781
7000,diffusion,0.07067283987998962
7100,diffusion,0.07153744995594025
7200,diffusion,0.08619433641433716
7300,diffusion,0.06349555402994156
7400,diffusion,0.060053154826164246
7500,diffusion,0.0697251409292221
7600,diffusion,0.07435836642980576
7700,diffusion,0.09210291504859924
7800,diffusion,0.07970421761274338
7900,diffusion,0.04940932244062424
8000,diffusion,0.07757870852947235
8100,diffusion,0.07481953501701355
8200,diffusion,0.07403387129306793
8300,diffusion,0.05709633231163025
8400,diffusion,0.057117994874715805
8500,diffusion,0.05943290889263153
8600,diffusion,0.06993032246828079
8700,diffusion,0.06463108956813812
8800,diffusion,0.0754871740937233
8900,diffusion,0.06436958909034729
9000,diffusion,0.07468412071466446
9100,diffusion,0.04953038692474365
9200,diffusion,0.0853489339351654
9300,diffusion,0.08980026841163635
9400,diffusion,0.06963583827018738
9500,diffusion,0.07811325788497925
9600,diffusion,0.08018253743648529
9700,diffusion,0.08156238496303558
9800,diffusion,0.08190268278121948
9900,diffusion,0.07995206117630005
10000,diffusion,0.07599563151597977
10100,diffusion,0.055122535675764084
10200,diffusion,0.0761856809258461
10300,diffusion,0.08165881037712097
10400,diffusion,0.057681791484355927
10500,diffusion,0.05867951363325119
10600,diffusion,0.0798921063542366
10700,diffusion,0.06639191508293152
10800,diffusion,0.09372682124376297
10900,diffusion,0.06851427257061005
11000,diffusion,0.05112661421298981
11100,diffusion,0.07667997479438782
11200,diffusion,0.07326150685548782
11300,diffusion,0.056804265826940536
11400,diffusion,0.06614023447036743
11500,diffusion,0.07242629677057266
11600,diffusion,0.0876721441745758
11700,diffusion,0.08291347324848175
11800,diffusion,0.06998060643672943
11900,diffusion,0.06049441546201706
12000,diffusion,0.06373877078294754
12100,diffusion,0.0704130306839943
12200,diffusion,0.07448408007621765
12300,diffusion,0.07771514356136322
12400,diffusion,0.06924748420715332
12500,diffusion,0.064447320997715
12600,diffusion,0.07645101845264435
12700,diffusion,0.07805756479501724
12800,diffusion,0.08207085728645325
12900,diffusion,0.07000978291034698
13000,diffusion,0.08216752111911774
13100,diffusion,0.0749942809343338
13200,diffusion,0.06307928264141083
13300,diffusion,0.06929545104503632
13400,diffusion,0.07091480493545532
13500,diffusion,0.07418790459632874
13600,diffusion,0.06816795468330383
13700,diffusion,0.07070758938789368
13800,diffusion,0.07797136902809143
13900,diffusion,0.08668406307697296
14000,diffusion,0.06911984086036682
14100,diffusion,0.08419576287269592
14200,diffusion,0.07276241481304169
14300,diffusion,0.05617401748895645
14400,diffusion,0.05236900597810745
14500,diffusion,0.07608682662248611
14600,diffusion,0.07565222680568695
14700,diffusion,0.06084588170051575
14800,diffusion,0.08416770398616791
14900,diffusion,0.06695215404033661
14999,diffusion,0.08147381246089935
