step,train_bce
50,0.690736
100,0.693475
150,0.697397
200,0.694538
250,0.692504
300,0.694804
350,0.689585
400,0.69311
450,0.693411
500,0.692625
550,0.693105
600,0.69349
650,0.693983
700,0.692216
750,0.693148
800,0.694203
850,0.693016
900,0.693303
950,0.693148
1000,0.693133
1050,0.693011
1100,0.693015
1150,0.692577
1200,0.693231
1250,0.693156
1300,0.691397
1350,0.69331
1400,0.693352
1450,0.69518
1500,0.694765
1550,0.692838
1600,0.69289
1650,0.692876
1700,0.693171
1750,0.693307
1800,0.691929
1850,0.692718
1900,0.693366
1950,0.69342
2000,0.691612
