step,train_bce
50,0.691185
100,0.691219
150,0.694587
200,0.695217
250,0.695111
300,0.699864
350,0.68771
400,0.695049
450,0.691274
500,0.692668
550,0.693146
600,0.691705
650,0.697091
700,0.692413
750,0.690937
800,0.693402
850,0.692555
900,0.693556
950,0.693898
1000,0.689388
1050,0.692204
1100,0.692743
1150,0.690854
1200,0.692385
1250,0.692519
1300,0.692845
1350,0.69095
1400,0.695517
1450,0.693776
1500,0.691606
1550,0.688344
1600,0.683834
1650,0.693365
1700,0.696892
1750,0.676818
1800,0.54303
1850,0.523909
1900,0.473219
1950,0.485003
2000,0.435846
