step,train_bce
50,0.691831
100,0.693033
150,0.692714
200,0.69157
250,0.691828
300,0.693088
350,0.693566
400,0.693974
450,0.694093
500,0.693307
550,0.69357
600,0.692981
650,0.692979
700,0.692833
750,0.694593
800,0.694089
850,0.692691
900,0.692492
950,0.693145
1000,0.693453
1050,0.693751
1100,0.693067
1150,0.692599
1200,0.693969
1250,0.691789
1300,0.692851
1350,0.693053
1400,0.693082
1450,0.69688
1500,0.694039
1550,0.695479
1600,0.693369
1650,0.693737
1700,0.695608
1750,0.691881
1800,0.69344
1850,0.693188
1900,0.692858
1950,0.69408
2000,0.692255
