step,train_bce
50,0.694645
100,0.692216
150,0.689665
200,0.692612
250,0.695159
300,0.693962
350,0.693004
400,0.693233
450,0.692951
500,0.693347
550,0.691856
600,0.692968
650,0.693309
700,0.691329
750,0.694745
800,0.692868
850,0.693703
900,0.692818
950,0.691017
1000,0.693025
1050,0.6931
1100,0.693354
1150,0.694151
1200,0.695526
1250,0.692981
1300,0.692768
1350,0.692759
1400,0.692156
1450,0.6903
1500,0.693538
1550,0.694169
1600,0.69278
1650,0.693395
1700,0.693299
1750,0.693031
1800,0.693062
1850,0.693244
1900,0.693216
1950,0.696777
2000,0.693349
