step,train_bce
50,0.692756
100,0.693171
150,0.693092
200,0.693089
250,0.691707
300,0.693177
350,0.693145
400,0.69306
450,0.691762
500,0.693433
550,0.692566
600,0.689786
650,0.689354
700,0.693604
750,0.693271
800,0.693278
850,0.693207
900,0.692765
950,0.693569
1000,0.692645
1050,0.693155
1100,0.692575
1150,0.692678
1200,0.69378
1250,0.69135
1300,0.692899
1350,0.692948
1400,0.689867
1450,0.693025
1500,0.693042
1550,0.692875
1600,0.692968
1650,0.692479
1700,0.693029
1750,0.693241
1800,0.692162
1850,0.693197
1900,0.694189
1950,0.692802
2000,0.693006
