step,train_bce
50,0.689038
100,0.693189
150,0.691227
200,0.692308
250,0.692138
300,0.694371
350,0.693531
400,0.691277
450,0.696128
500,0.691898
550,0.693433
600,0.693111
650,0.693255
700,0.693542
750,0.692033
800,0.692836
850,0.69253
900,0.697193
950,0.69379
1000,0.692947
1050,0.693862
1100,0.69189
1150,0.694037
1200,0.690208
1250,0.693862
1300,0.693109
1350,0.693119
1400,0.693141
1450,0.693912
1500,0.693143
1550,0.693714
1600,0.690705
1650,0.693506
1700,0.692629
1750,0.693452
1800,0.692906
1850,0.695054
1900,0.693789
1950,0.693413
2000,0.695551
