step,train_bce
50,0.692557
100,0.692285
150,0.69213
200,0.692951
250,0.698727
300,0.691772
350,0.692933
400,0.692561
450,0.691246
500,0.692585
550,0.694378
600,0.692313
650,0.694611
700,0.691934
750,0.693721
800,0.694682
850,0.69399
900,0.694304
950,0.692956
1000,0.693175
1050,0.690903
1100,0.692734
1150,0.693979
1200,0.693412
1250,0.693651
1300,0.69263
1350,0.693376
1400,0.693255
1450,0.694281
1500,0.692756
1550,0.692832
1600,0.692873
1650,0.693295
1700,0.692893
1750,0.692091
1800,0.691453
1850,0.692685
1900,0.694556
1950,0.694079
2000,0.693003
