step,train_bce
50,0.698808
100,0.693208
150,0.692047
200,0.693432
250,0.692887
300,0.693267
350,0.692512
400,0.691632
450,0.692687
500,0.692595
550,0.692579
600,0.692587
650,0.693153
700,0.693843
750,0.693209
800,0.694563
850,0.693995
900,0.692861
950,0.693067
1000,0.691797
1050,0.693478
1100,0.693921
1150,0.693081
1200,0.692381
1250,0.693787
1300,0.69306
1350,0.693179
1400,0.693366
1450,0.693292
1500,0.693168
1550,0.693093
1600,0.69406
1650,0.693408
1700,0.692813
1750,0.692744
1800,0.692987
1850,0.693164
1900,0.692633
1950,0.692066
2000,0.693515
