step,train_bce
50,0.693518
100,0.693725
150,0.692839
200,0.691957
250,0.69585
300,0.691857
350,0.697313
400,0.690707
450,0.693558
500,0.690173
550,0.692907
600,0.693226
650,0.69149
700,0.691688
750,0.692526
800,0.690352
850,0.689672
900,0.691438
950,0.68787
1000,0.693196
1050,0.691924
1100,0.694639
1150,0.696568
1200,0.692489
1250,0.692965
1300,0.688823
1350,0.701095
1400,0.68752
1450,0.691829
1500,0.691682
1550,0.689254
1600,0.692811
1650,0.685781
1700,0.687084
1750,0.699356
1800,0.687497
1850,0.693058
1900,0.688907
1950,0.688664
2000,0.689541
