step,train_bce
50,0.690359
100,0.689857
150,0.69251
200,0.695703
250,0.690735
300,0.692931
350,0.69445
400,0.693305
450,0.693147
500,0.693148
550,0.692666
600,0.693146
650,0.693264
700,0.693117
750,0.69181
800,0.691683
850,0.69407
900,0.693831
950,0.692524
1000,0.692493
1050,0.692493
1100,0.693796
1150,0.693993
1200,0.693032
1250,0.691491
1300,0.692619
1350,0.691777
1400,0.694215
1450,0.693939
1500,0.696262
1550,0.693599
1600,0.694187
1650,0.692944
1700,0.693321
1750,0.693725
1800,0.693947
1850,0.69206
1900,0.693212
1950,0.692266
2000,0.69304
