step,train_bce
50,0.693224
100,0.691534
150,0.69263
200,0.692398
250,0.690861
300,0.691685
350,0.692727
400,0.693303
450,0.69292
500,0.6936
550,0.693028
600,0.693433
650,0.693006
700,0.693245
750,0.693135
800,0.691945
850,0.691671
900,0.692644
950,0.69313
1000,0.693176
1050,0.692833
1100,0.693531
1150,0.694663
1200,0.694544
1250,0.692256
1300,0.695199
1350,0.687779
1400,0.694655
1450,0.701349
1500,0.687682
1550,0.684278
1600,0.691563
1650,0.695763
1700,0.694273
1750,0.693181
1800,0.689904
1850,0.691883
1900,0.693611
1950,0.691487
2000,0.698588
