step,train_bce
50,0.695088
100,0.691659
150,0.693519
200,0.689698
250,0.69219
300,0.694428
350,0.693403
400,0.692295
450,0.693273
500,0.6889
550,0.693713
600,0.691319
650,0.691205
700,0.693487
750,0.694584
800,0.692483
850,0.693242
900,0.693924
950,0.692038
1000,0.692034
1050,0.691665
1100,0.694854
1150,0.688103
1200,0.689735
1250,0.692871
1300,0.685258
1350,0.560502
1400,0.46819
1450,0.427759
1500,0.469079
1550,0.427438
1600,0.37704
1650,0.351594
1700,0.380139
1750,0.346679
1800,0.336278
1850,0.282063
1900,0.312599
1950,0.244045
2000,0.292987
