step,train_bce
50,0.693248
100,0.695841
150,0.695795
200,0.696398
250,0.689935
300,0.69339
350,0.695317
400,0.69375
450,0.692375
500,0.693854
550,0.693761
600,0.691426
650,0.693187
700,0.693762
750,0.692719
800,0.693034
850,0.691897
900,0.69318
950,0.692974
1000,0.692709
1050,0.693134
1100,0.693315
1150,0.692964
1200,0.693201
1250,0.693119
1300,0.693135
1350,0.692677
1400,0.69479
1450,0.693815
1500,0.693388
1550,0.692595
1600,0.692775
1650,0.694996
1700,0.692581
1750,0.693298
1800,0.693116
1850,0.692897
1900,0.692094
1950,0.693797
2000,0.694528
