step,train_bce
50,0.693128
100,0.693957
150,0.692817
200,0.695896
250,0.694968
300,0.694153
350,0.693193
400,0.691898
450,0.693239
500,0.692559
550,0.691339
600,0.692249
650,0.693074
700,0.693017
750,0.693791
800,0.692965
850,0.693269
900,0.698282
950,0.693172
1000,0.692373
1050,0.696204
1100,0.693326
1150,0.693081
1200,0.69301
1250,0.691773
1300,0.690336
1350,0.688695
1400,0.693591
1450,0.692652
1500,0.692476
1550,0.692974
1600,0.69255
1650,0.6935
1700,0.689056
1750,0.692876
1800,0.688389
1850,0.69321
1900,0.692769
1950,0.694426
2000,0.694315
