k,epoch,train_loss,val_loss
0,0,9.61585277,9.43082011
0,1,9.28116140,9.36083877
0,2,9.21975002,9.34162652
0,3,9.19127461,9.35056913
0,4,9.21014446,9.31923211
0,5,9.12451190,9.01522207
0,6,8.78079262,8.81724155
0,7,8.68620059,8.75621557
0,8,8.62382191,8.73171902
0,9,8.62252879,8.67348540
0,10,8.54931287,8.66154349
0,11,8.56373987,8.62092280
0,12,8.56724879,8.65785408
0,13,8.53409111,8.60490203
0,14,8.52175799,8.61663294
0,15,8.51082245,8.58611703
0,16,8.46821645,8.58420897
0,17,8.50093555,8.58497202
0,18,8.42814866,8.59696817
0,19,8.45405886,8.58309960
0,20,8.46386462,8.57392371
0,21,8.46672603,8.56369984
0,22,8.46036941,8.57811499
0,23,8.50541836,8.55828846
0,24,8.46042114,8.58546233
0,25,8.45368770,8.55730510
0,26,8.42669845,8.62683415
0,27,8.39139345,8.55700362
0,28,8.39177327,8.55791306
0,29,8.40766647,8.55889320
0,30,8.41040558,8.56434715
0,31,8.40835536,8.54605496
0,32,8.43438259,8.54338527
0,33,8.40281644,8.53697157
0,34,8.44197157,8.56602407
0,35,8.39429045,8.56420183
0,36,8.42757350,8.53656805
0,37,8.40376616,8.54418969
0,38,8.43698430,8.54848337
0,39,8.39120564,8.59211433
0,40,8.48473772,8.57323670
0,41,8.44192405,8.57995105
0,42,8.45270181,8.55422199
0,43,8.44805381,8.54779267
0,44,8.44375581,8.56222177
0,45,8.38368243,8.53958821
0,46,8.41489044,8.56046593
0,47,8.42986868,8.53431690
0,48,8.39137648,8.54125082
0,49,8.41441864,8.54193616
0,50,8.42911085,8.55112505
0,51,8.42186905,8.51896107
0,52,8.44378266,8.55132687
0,53,8.44051203,8.52085876
0,54,8.44197813,8.54784429
0,55,8.46684849,8.56906271
0,56,8.41079679,8.54100823
0,57,8.38815770,8.53943980
0,58,8.42564017,8.53190362
0,59,8.44424427,8.52786744
0,60,8.40338756,8.53012455
0,61,8.41776839,8.52565074
0,62,8.39053960,8.53356636
0,63,8.40771544,8.54096675
0,64,8.44012651,8.54097509
0,65,8.43391004,8.54072154
0,66,8.38998866,8.52679813
1,0,8.41755942,8.44400489
1,1,8.43917605,8.43363321
1,2,8.44859433,8.44763482
1,3,8.42771371,8.46975672
1,4,8.40868939,8.45818853
1,5,8.46179378,8.43573833
1,6,8.36454016,8.42941594
1,7,8.47049773,8.43893099
1,8,8.39067316,8.45000672
1,9,8.42619357,8.44587004
1,10,8.43104905,8.45569992
1,11,8.44577628,8.44366527
1,12,8.39171854,8.44777930
1,13,8.43992969,8.44343269
1,14,8.43126720,8.42821455
1,15,8.41391370,8.45519626
1,16,8.39676136,8.45300853
1,17,8.45012078,8.43780816
1,18,8.37085491,8.44804084
1,19,8.40701517,8.44465148
1,20,8.40872033,8.45209360
1,21,8.44232893,8.44046521
1,22,8.39475435,8.43537760
1,23,8.38059488,8.44242954
1,24,8.39436884,8.43987870
1,25,8.37478051,8.44071782
1,26,8.42442301,8.45079768
1,27,8.42093775,8.44914532
1,28,8.43345937,8.42541826
1,29,8.43201661,8.43113565
1,30,8.46875823,8.44113243
1,31,8.36695190,8.44258273
