k,epoch,train_loss,val_loss
0,0,9.46935888,9.39810365
0,1,9.19271539,9.36010653
0,2,9.24002231,9.18663329
0,3,8.79650558,8.79295754
0,4,8.60439918,8.75385070
0,5,8.60135579,8.69327110
0,6,8.55860681,8.67090023
0,7,8.52648901,8.62858754
0,8,8.48755805,8.60628080
0,9,8.50958234,8.59238422
0,10,8.45776207,8.60271835
0,11,8.53772324,8.59240055
0,12,8.49716935,8.57609737
0,13,8.48025613,8.57842875
0,14,8.45116794,8.57831341
0,15,8.49327225,8.55263743
0,16,8.44776058,8.56399488
0,17,8.45488324,8.57779282
0,18,8.42316484,8.57203132
0,19,8.45723764,8.54615402
0,20,8.42226203,8.55781031
0,21,8.45588119,8.56728047
0,22,8.42079872,8.54552835
0,23,8.50090425,8.57718748
0,24,8.48004221,8.54821539
0,25,8.49640095,8.55303496
0,26,8.47640643,8.58060241
0,27,8.39442796,8.54054332
0,28,8.39183802,8.56995076
0,29,8.43333126,8.55112189
0,30,8.40607703,8.54470015
0,31,8.41877889,8.53521109
0,32,8.42903948,8.54775006
0,33,8.40632585,8.57405221
0,34,8.42802592,8.54051927
0,35,8.41792731,8.53083402
0,36,8.35430570,8.55003333
0,37,8.43153091,8.54175442
0,38,8.44682905,8.59111321
0,39,8.41410106,8.54280865
0,40,8.46906947,8.55957216
0,41,8.42864067,8.54088306
0,42,8.43890766,8.54680151
0,43,8.44175909,8.54728764
0,44,8.42390322,8.56266433
0,45,8.40338789,8.59993467
0,46,8.43735776,8.55338994
0,47,8.39905320,8.52902853
0,48,8.39455353,8.54141805
0,49,8.42156434,8.55035442
0,50,8.46943214,8.54993153
0,51,8.38505721,8.52986294
0,52,8.38098436,8.54598522
0,53,8.38895870,8.52116632
0,54,8.45931745,8.55769497
0,55,8.42445909,8.55832636
0,56,8.40014306,8.52695978
0,57,8.46119327,8.56494576
0,58,8.43930229,8.54623175
0,59,8.45271107,8.53859496
0,60,8.41147338,8.53194663
0,61,8.46355099,8.54048997
0,62,8.40013238,8.53632164
0,63,8.39055908,8.53049672
0,64,8.42400142,8.54084134
0,65,8.45842688,8.51098102
0,66,8.44210594,8.52668858
0,67,8.40891479,8.52451897
0,68,8.39948059,8.51895279
0,69,8.39893346,8.53208116
0,70,8.40709154,8.53197098
0,71,8.43448852,8.53788090
0,72,8.46830737,8.52311432
0,73,8.38691863,8.54577547
0,74,8.41882267,8.51560223
0,75,8.41487629,8.54506338
0,76,8.42997283,8.52103740
0,77,8.36802974,8.51760113
0,78,8.41403245,8.52013385
0,79,8.40112827,8.52415341
0,80,8.37858635,8.53326541
0,81,8.39496734,8.53403395
0,82,8.37096425,8.54093713
0,83,8.41896229,8.52429813
0,84,8.42914829,8.54884201
0,85,8.43877371,8.52166587
0,86,8.37504735,8.54519558
0,87,8.38986750,8.51823419
0,88,8.40708160,8.53804755
0,89,8.41869550,8.54027295
0,90,8.37378083,8.52577701
0,91,8.39406984,8.50166753
0,92,8.40149000,8.53819636
0,93,8.41624589,8.53375095
0,94,8.39123105,8.50567901
0,95,8.42047845,8.55851084
0,96,8.45693781,8.53049088
0,97,8.41657284,8.51667503
0,98,8.35692842,8.51449388
0,99,8.37934798,8.51665932
0,100,8.36090025,8.51946115
0,101,8.38265372,8.51751941
0,102,8.39243008,8.53940368
0,103,8.37942208,8.54114634
0,104,8.40036119,8.52672699
0,105,8.39829616,8.53164905
0,106,8.35341840,8.51470786
0,107,8.38852116,8.53671223
0,108,8.43095787,8.50285879
0,109,8.39626541,8.50669998
0,110,8.36739839,8.53053898
0,111,8.43286418,8.53220725
0,112,8.41266994,8.54898965
0,113,8.36997453,8.52035117
0,114,8.42174260,8.54766417
