k,epoch,train_loss,val_loss
0,0,10.98075774,10.81449425
0,1,10.62809947,10.74187636
0,2,10.55518109,10.72059619
0,3,10.51919717,10.72755694
0,4,10.55252561,10.71134698
0,5,10.49567941,10.40350509
0,6,10.12625378,10.19532800
0,7,10.03059840,10.13566864
0,8,9.96259320,10.10397625
0,9,9.98300695,10.04044771
0,10,9.88435578,10.04255509
0,11,9.90998518,9.99353230
0,12,9.92579964,10.00253177
0,13,9.87816241,9.97935486
0,14,9.85578954,9.98658967
0,15,9.85114396,9.96458006
0,16,9.80766183,9.96862519
0,17,9.83140749,9.96052527
0,18,9.74000978,9.95819533
0,19,9.77178678,9.95330322
0,20,9.80792144,9.95254135
0,21,9.80871135,9.92377961
0,22,9.79050052,9.95181632
0,23,9.88644704,9.93474710
0,24,9.80478281,9.95647871
0,25,9.78431854,9.92243314
0,26,9.74093655,9.99492526
0,27,9.71674374,9.93380928
0,28,9.70296970,9.93116629
0,29,9.73850539,9.94198012
0,30,9.72290376,9.94197333
0,31,9.73992002,9.92221439
0,32,9.77035138,9.90625191
0,33,9.72215351,9.91426659
0,34,9.77761504,9.94872820
0,35,9.72841057,9.94070518
0,36,9.76206020,9.91086543
0,37,9.73695117,9.91141844
0,38,9.77754477,9.91721821
0,39,9.69084609,9.94427884
0,40,9.80804834,9.92137241
0,41,9.75394776,9.97340715
0,42,9.80898857,9.91520500
0,43,9.78430852,9.89578009
0,44,9.78018010,9.93534553
0,45,9.70197481,9.91715407
0,46,9.73676175,9.92681491
0,47,9.75371054,9.90498877
0,48,9.70430455,9.90602565
0,49,9.74592581,9.91455424
0,50,9.77823362,9.90763080
0,51,9.75465620,9.89203644
0,52,9.78813243,9.91308427
0,53,9.78791854,9.88651240
0,54,9.79830530,9.92285669
0,55,9.82420239,9.95487356
0,56,9.75618011,9.91404486
0,57,9.70256901,9.90273082
0,58,9.75828049,9.89867675
0,59,9.79920802,9.88832128
0,60,9.74619311,9.90272486
0,61,9.77096313,9.90803075
0,62,9.72420871,9.90284479
0,63,9.74794552,9.91481841
0,64,9.79000631,9.92642713
0,65,9.78016052,9.91510868
0,66,9.73858288,9.89886522
0,67,9.71814966,9.88790953
0,68,9.73673686,9.89112902
1,0,9.82390904,9.80635417
1,1,9.77962351,9.77910757
1,2,9.77620512,9.79311299
1,3,9.88215151,9.78358424
1,4,9.69669932,9.78235519
1,5,9.84860295,9.77523637
1,6,9.83434424,9.78010666
1,7,9.75096160,9.78717816
1,8,9.79715711,9.78347957
1,9,9.74678180,9.79683983
1,10,9.76923507,9.77806270
1,11,9.77765775,9.81189895
1,12,9.82902098,9.79594302
1,13,9.74341437,9.79385388
1,14,9.80371657,9.79496086
1,15,9.84743381,9.79262173
1,16,9.77701086,9.79507208
1,17,9.73454577,9.84329689
1,18,9.81411588,9.81522202
1,19,9.87905097,9.78863406
1,20,9.75072730,9.77767241
2,0,9.77975187,9.90973437
2,1,9.80277997,9.91946840
2,2,9.78154361,9.95325661
2,3,9.79825702,9.89804506
2,4,9.78159431,9.90851605
2,5,9.79707485,9.91464090
2,6,9.80201915,9.91205812
2,7,9.81558549,9.89851201
2,8,9.78776807,9.90679896
2,9,9.73460829,9.92546058
2,10,9.72731978,9.90580213
2,11,9.76917654,9.89662802
2,12,9.70843440,9.90499079
2,13,9.79291773,9.90493107
2,14,9.78825819,9.89261734
2,15,9.71219671,9.88745451
2,16,9.79000103,9.90248632
2,17,9.83260202,9.89554548
2,18,9.75556690,9.89873660
2,19,9.72662538,9.91474986
2,20,9.83409435,9.92070889
2,21,9.75592959,9.90479004
2,22,9.78539044,9.90393209
2,23,9.78742829,9.93943679
2,24,9.75838134,9.91136587
2,25,9.73585945,9.89809883
2,26,9.77743009,9.90871549
2,27,9.69621643,9.88710141
2,28,9.81264848,9.88464248
2,29,9.80908799,9.89604819
2,30,9.83930179,9.89189506
2,31,9.81845972,9.89652109
2,32,9.81946099,9.90261042
2,33,9.79878470,9.88268209
2,34,9.80399689,9.90186608
2,35,9.75338086,9.89096141
2,36,9.82067043,9.87801945
2,37,9.82979828,9.89043987
2,38,9.77553436,9.90150845
2,39,9.79731137,9.89463401
2,40,9.79037848,9.90235472
2,41,9.75263387,9.89885843
2,42,9.76630500,9.92052579
2,43,9.76915047,9.90738952
2,44,9.73161834,9.87840235
2,45,9.72321194,9.91542029
2,46,9.78090316,9.89236224
2,47,9.80042949,9.88762200
2,48,9.74486288,9.90361404
2,49,9.79758886,9.90883124
2,50,9.73959130,9.88655913
2,51,9.80663848,9.88155031
3,0,9.72511959,9.83610606
3,1,9.80507752,9.83815324
3,2,9.81466895,9.85865915
3,3,9.84896976,9.82618141
3,4,9.77465954,9.86092424
3,5,9.82217160,9.84569371
3,6,9.75317475,9.85550046
3,7,9.81011325,9.83486342
3,8,9.77929556,9.84353316
3,9,9.77896953,9.85261631
3,10,9.82023397,9.85385025
3,11,9.83558625,9.84590685
3,12,9.75846437,9.84975219
3,13,9.79767126,9.84120774
3,14,9.82380712,9.84383821
3,15,9.79556262,9.84360528
3,16,9.83867630,9.82371533
3,17,9.74245897,9.84372270
3,18,9.88616410,9.84046090
3,19,9.81508157,9.86003399
3,20,9.75448650,9.83102953
3,21,9.75123817,9.83531356
3,22,9.76846182,9.81408441
3,23,9.67446238,9.83786225
3,24,9.71841055,9.84692526
3,25,9.82908234,9.84687662
3,26,9.75972709,9.83423316
3,27,9.72148046,9.83332217
3,28,9.85169855,9.83516169
3,29,9.77807915,9.83941913
3,30,9.66508728,9.86539590
3,31,9.73439437,9.83932412
3,32,9.78392291,9.85687530
3,33,9.76358569,9.83215988
3,34,9.74244511,9.83149731
3,35,9.73533738,9.83475900
3,36,9.78744355,9.85694993
3,37,9.80268562,9.84530640
4,0,9.78275576,9.74318075
4,1,9.82372069,9.73767185
4,2,9.77556625,9.75352752
4,3,9.78969342,9.73238063
4,4,9.76810798,9.73013246
4,5,9.75689435,9.71655929
4,6,9.84046218,9.73409617
4,7,9.78185824,9.71518803
4,8,9.83699074,9.74015343
4,9,9.79817253,9.72684109
4,10,9.75927126,9.72970319
4,11,9.74917582,9.71986985
4,12,9.76301873,9.73508179
4,13,9.83548775,9.71956074
4,14,9.78198478,9.72686589
4,15,9.80039456,9.71822989
4,16,9.74980754,9.71989763
4,17,9.78864652,9.71308851
4,18,9.82771659,9.71165812
4,19,9.72775722,9.73247242
4,20,9.77932423,9.71360028
4,21,9.69789201,9.73082781
4,22,9.74733675,9.72572887
4,23,9.85249794,9.71154010
4,24,9.74833319,9.72477818
4,25,9.75761676,9.73965943
4,26,9.83254740,9.72690666
4,27,9.76442602,9.72047925
