k,epoch,train_loss,val_loss
0,0,18.58523989,18.39574337
0,1,18.71998179,18.32903266
0,2,18.26763529,18.23136818
0,3,18.29605174,18.29556012
0,4,18.08687019,18.32089114
0,5,18.21876183,18.02385139
0,6,17.52732602,17.81408429
0,7,17.52839094,17.71507025
0,8,17.70537800,17.68373394
0,9,18.14158207,17.63734090
0,10,17.75940460,17.57227135
0,11,17.56629261,17.57611883
0,12,17.65566188,17.59388709
0,13,17.63747495,17.53727627
0,14,17.52238789,17.55065417
0,15,17.05091155,17.52985120
0,16,17.54396361,17.54236329
0,17,17.45242235,17.55118966
0,18,17.14321947,17.50364327
0,19,17.35592771,17.51324952
0,20,17.61804727,17.50611806
0,21,17.49527970,17.45967817
0,22,17.24248874,17.55460811
0,23,18.08522981,17.51626325
0,24,17.72502118,17.50780535
0,25,17.12117282,17.46948028
0,26,17.45220309,17.51026583
0,27,17.51521221,17.51132476
0,28,17.07329014,17.52319944
0,29,17.43944815,17.53078103
0,30,16.99978429,17.50641000
0,31,18.02874845,17.51211941
0,32,17.64163068,17.42624366
0,33,17.21777689,17.43476915
0,34,17.81759930,17.46378732
0,35,16.96135587,17.46201968
0,36,17.12838840,17.47841275
0,37,17.60807374,17.46562862
0,38,17.50303629,17.58113790
0,39,17.26908100,17.44336867
0,40,17.56782201,17.52427101
0,41,16.84480232,17.44643593
0,42,17.69043586,17.45171261
0,43,17.72067904,17.49074388
0,44,17.38640454,17.53146386
0,45,17.04808190,17.49125075
0,46,17.52903396,17.45188534
0,47,17.63431171,17.49501586
1,0,17.55302322,17.10245955
1,1,18.04875320,17.15793955
1,2,17.70426977,17.16254437
1,3,17.74841821,17.17445934
1,4,17.53772932,17.15567625
1,5,17.60668504,17.25477886
1,6,18.26993990,17.22058594
1,7,17.92279738,17.14215064
1,8,17.60735205,17.21854353
1,9,18.04423803,17.18105590
1,10,17.83231249,17.18431163
1,11,17.70515153,17.18876827
1,12,17.47380707,17.14765728
1,13,17.53396648,17.24945438
1,14,17.80754000,17.15384114
1,15,17.24230972,17.10889149
2,0,17.52869910,17.94283617
