k,epoch,train_loss,val_loss
0,0,9.62463537,9.28564370
0,1,9.21628270,9.21043777
0,2,9.12311971,8.95102441
0,3,8.86809963,8.76454544
0,4,8.76938564,8.67944384
0,5,8.68202367,8.61516964
0,6,8.62040475,8.62248921
0,7,8.51864254,8.50292993
0,8,8.55679968,8.52212548
0,9,8.49816522,8.48090053
0,10,8.50922596,8.44546723
0,11,8.50006852,8.50569868
0,12,8.49859956,8.44720411
0,13,8.53257710,8.44763923
0,14,8.51147509,8.47588003
0,15,8.40986849,8.43658352
0,16,8.43584329,8.40955192
0,17,8.41033876,8.41721702
0,18,8.46052945,8.41712046
0,19,8.43330714,8.43136048
0,20,8.43213362,8.43966389
0,21,8.44644928,8.42023909
0,22,8.45988703,8.41431057
0,23,8.40299839,8.40088874
0,24,8.45962924,8.40289831
0,25,8.42243114,8.42050493
0,26,8.46434176,8.41930020
0,27,8.42080477,8.39677274
0,28,8.39798675,8.41063726
0,29,8.47448078,8.42714024
0,30,8.39895838,8.43313515
0,31,8.41394055,8.49296987
0,32,8.43991150,8.39799440
0,33,8.44127747,8.41361010
0,34,8.39262006,8.42068756
0,35,8.37852798,8.42384303
0,36,8.40344411,8.42385244
0,37,8.46654102,8.38921702
0,38,8.41811633,8.39337969
0,39,8.45832747,8.42493904
0,40,8.42429471,8.40956295
0,41,8.48529807,8.42087495
0,42,8.41956067,8.39625275
0,43,8.41182780,8.38419330
0,44,8.38252367,8.40145910
0,45,8.37770912,8.44419062
0,46,8.42529681,8.41584992
0,47,8.43044022,8.44023538
0,48,8.40850092,8.40010059
0,49,8.42782444,8.38882518
0,50,8.41234809,8.39738071
0,51,8.39417894,8.39366055
0,52,8.38823074,8.40956163
0,53,8.43629724,8.39465463
0,54,8.42742023,8.40316212
0,55,8.45144022,8.39415193
0,56,8.44903564,8.38916159
0,57,8.39957422,8.42011881
0,58,8.50526330,8.40311873
0,59,8.42175514,8.42440534
0,60,8.43050912,8.38673425
0,61,8.36091800,8.39119232
0,62,8.37400973,8.38510370
0,63,8.43115881,8.38084376
0,64,8.47677907,8.40020227
0,65,8.40788418,8.39347410
0,66,8.41915280,8.38678968
0,67,8.42781976,8.36387014
0,68,8.39010952,8.41129684
0,69,8.40755737,8.38334084
0,70,8.46096940,8.43352640
0,71,8.45596001,8.39041507
0,72,8.37758791,8.39941442
0,73,8.42351863,8.38263345
0,74,8.42684180,8.39046597
0,75,8.39327812,8.38614225
0,76,8.41371465,8.38030887
0,77,8.43348134,8.37902153
0,78,8.37878284,8.38479000
0,79,8.40943702,8.38114679
0,80,8.38837001,8.38247836
0,81,8.35902102,8.38610053
0,82,8.39321744,8.37820768
0,83,8.41132627,8.39456487
0,84,8.40414017,8.46157682
0,85,8.37563351,8.39390934
0,86,8.38878152,8.38060856
0,87,8.36841497,8.42107701
0,88,8.42279530,8.39950967
0,89,8.43384790,8.39921498
0,90,8.40871507,8.39178324
0,91,8.34284139,8.37438142
0,92,8.39054221,8.38799763
0,93,8.43443277,8.38739061
0,94,8.37915766,8.40985107
0,95,8.41581005,8.38075852
0,96,8.39766476,8.37515521
0,97,8.35554209,8.38863790
0,98,8.37395957,8.40010262
0,99,8.38367273,8.40563607
0,100,8.42653930,8.37730718
0,101,8.37295054,8.38036704
0,102,8.38927093,8.41528285
0,103,8.41753036,8.40684700
0,104,8.42331165,8.40392590
0,105,8.41222188,8.37029076
0,106,8.43487328,8.38573849
0,107,8.39764354,8.39887536
