k,epoch,train_loss,val_loss
0,0,9.61585236,9.43082559
0,1,9.28116468,9.36081445
0,2,9.21972641,9.34151387
0,3,9.19128489,9.35088646
0,4,9.21022758,9.31913233
0,5,9.12535915,9.01916325
0,6,8.78319100,8.82015967
0,7,8.68764922,8.75741792
0,8,8.62179369,8.72556555
0,9,8.62404469,8.67514217
0,10,8.55027093,8.67449546
0,11,8.56559861,8.62109125
0,12,8.56643945,8.65453351
0,13,8.53359246,8.60389102
0,14,8.52119935,8.61517954
0,15,8.51078424,8.58483922
0,16,8.46764764,8.58348370
0,17,8.50025526,8.58240652
0,18,8.42827171,8.59561419
0,19,8.45385614,8.58638501
0,20,8.46435520,8.57357562
0,21,8.46730435,8.56192303
0,22,8.46011513,8.57755768
0,23,8.50665703,8.56044459
0,24,8.46038818,8.58875406
0,25,8.45183742,8.55548418
0,26,8.42648795,8.62653005
0,27,8.39049014,8.55636179
0,28,8.39226429,8.55709565
0,29,8.40903431,8.56012082
0,30,8.40987983,8.56420255
0,31,8.40794542,8.54647839
0,32,8.43400037,8.54287517
0,33,8.40308914,8.53775847
0,34,8.44205296,8.56385493
0,35,8.39446735,8.56250763
0,36,8.42697319,8.53539550
0,37,8.40285045,8.54577065
0,38,8.43618798,8.54914534
0,39,8.39062873,8.59710073
0,40,8.48798653,8.57503998
0,41,8.45041810,8.59127879
0,42,8.46156228,8.55215442
0,43,8.44392866,8.54638934
0,44,8.44987127,8.56746709
0,45,8.38691866,8.54324746
0,46,8.41876516,8.56402504
0,47,8.43646957,8.53864932
0,48,8.39096811,8.54346180
0,49,8.41239282,8.53385472
0,50,8.42560126,8.55222476
0,51,8.41937765,8.51780033
0,52,8.44191706,8.54641819
0,53,8.43891779,8.51936698
0,54,8.44057381,8.54571855
0,55,8.46693131,8.57173908
0,56,8.41388440,8.53862548
0,57,8.38641387,8.53186607
0,58,8.42381573,8.53476512
0,59,8.44499469,8.52717471
0,60,8.40434700,8.53489089
0,61,8.41985494,8.52966642
0,62,8.39135225,8.53672755
0,63,8.40754840,8.54205871
0,64,8.43956712,8.53199399
0,65,8.43198994,8.54373527
0,66,8.39109886,8.52566218
1,0,8.45824623,8.48321569
1,1,8.47677916,8.47898686
1,2,8.48307714,8.48423004
1,3,8.46443705,8.49793315
1,4,8.44277322,8.48996472
1,5,8.49789578,8.47818792
1,6,8.40047923,8.46747077
1,7,8.49933988,8.47761917
1,8,8.42693061,8.48177803
1,9,8.46363756,8.48888302
1,10,8.46321428,8.48535120
1,11,8.48045275,8.48674941
1,12,8.43016183,8.48160529
1,13,8.47395769,8.47753251
1,14,8.46764529,8.46632040
1,15,8.45027623,8.49528515
1,16,8.43210483,8.48378325
1,17,8.48426798,8.47746027
1,18,8.40663475,8.48569334
1,19,8.43811402,8.50262475
1,20,8.45683466,8.47764242
1,21,8.47168472,8.48021472
1,22,8.42778680,8.47026670
1,23,8.42054164,8.48236859
1,24,8.43099251,8.47393578
1,25,8.40834026,8.47678781
1,26,8.45814818,8.48152447
1,27,8.45066270,8.48291123
1,28,8.46553138,8.46682823
1,29,8.46435100,8.47292852
2,0,8.48912179,8.49358189
2,1,8.43603244,8.49400592
2,2,8.41108322,8.50472760
2,3,8.40398464,8.50208676
2,4,8.43212968,8.50807726
2,5,8.44094899,8.48558617
2,6,8.43815699,8.50689423
2,7,8.40177733,8.48950756
2,8,8.46392027,8.50304580
2,9,8.45941891,8.49722409
2,10,8.47860619,8.49237478
2,11,8.47682166,8.49022031
2,12,8.40957305,8.50411582
2,13,8.51256004,8.49303949
2,14,8.46382394,8.50028646
2,15,8.44526398,8.50432611
2,16,8.44000030,8.49265563
2,17,8.46323061,8.49567616
2,18,8.41482268,8.48650396
2,19,8.44240168,8.49609792
2,20,8.41216895,8.50154352
3,0,8.41811433,8.48535204
3,1,8.46848893,8.48943603
3,2,8.47714099,8.48062420
3,3,8.42539725,8.49299037
3,4,8.46318468,8.48474574
3,5,8.44112878,8.47972107
3,6,8.45446509,8.48860562
3,7,8.43235952,8.48698127
3,8,8.45422637,8.49256611
3,9,8.42680413,8.48452628
3,10,8.45927474,8.48853612
3,11,8.42440942,8.48331869
3,12,8.39366618,8.48733771
3,13,8.49308553,8.48891890
3,14,8.37638026,8.51240802
3,15,8.45207515,8.49474716
3,16,8.44021656,8.49212682
3,17,8.46471438,8.49587524
4,0,8.47837174,8.48270357
4,1,8.42764778,8.46995270
4,2,8.50440091,8.47082949
4,3,8.46564648,8.48781800
4,4,8.46801612,8.46126997
4,5,8.44601715,8.47485161
4,6,8.47454467,8.47615194
4,7,8.50742638,8.50296724
4,8,8.49182487,8.47496819
4,9,8.46678522,8.47077858
4,10,8.42763524,8.47269142
4,11,8.45636579,8.46657062
4,12,8.45947874,8.47580576
4,13,8.49586131,8.46742904
4,14,8.45162579,8.46162462
4,15,8.44649738,8.45365536
4,16,8.47089894,8.47546601
4,17,8.44593351,8.45794261
4,18,8.40892398,8.45350122
4,19,8.48699710,8.46548033
4,20,8.42603502,8.45855713
4,21,8.47905776,8.47839069
4,22,8.48941582,8.47171402
4,23,8.44496414,8.48846555
4,24,8.47550961,8.46925473
4,25,8.44032368,8.47123277
4,26,8.40455344,8.46449232
4,27,8.42968455,8.45769966
4,28,8.40312225,8.47998297
4,29,8.42338100,8.46548295
4,30,8.41312718,8.47377670
5,0,8.44048700,8.54347253
5,1,8.43837821,8.55026066
5,2,8.42491138,8.56391412
5,3,8.43278021,8.55135906
5,4,8.41642889,8.53665900
5,5,8.42925325,8.54448569
5,6,8.40059936,8.53399265
5,7,8.47571620,8.54475331
5,8,8.44697678,8.56469512
5,9,8.44046369,8.56051171
5,10,8.42171478,8.54720247
5,11,8.44478756,8.54746914
5,12,8.42446038,8.57168925
5,13,8.42967662,8.55401230
5,14,8.44508457,8.53659737
5,15,8.40821008,8.55284297
5,16,8.41608140,8.56186485
5,17,8.44369838,8.55400348
5,18,8.38863295,8.54562473
5,19,8.48388827,8.54732525
5,20,8.46892875,8.55994344
5,21,8.44053099,8.55634308
6,0,8.45407933,8.52075040
6,1,8.45672387,8.50154579
6,2,8.44640806,8.51083994
6,3,8.45844632,8.51681507
6,4,8.43944845,8.49745357
6,5,8.44372043,8.49732208
6,6,8.48090312,8.52783132
6,7,8.47486082,8.53327644
6,8,8.46997902,8.50581944
6,9,8.47849059,8.51611090
6,10,8.47664210,8.50163758
6,11,8.44230971,8.51115775
6,12,8.41970983,8.48845637
6,13,8.43349773,8.49887490
6,14,8.48109391,8.51313543
6,15,8.43764547,8.51013017
6,16,8.47478878,8.56469619
