k,epoch,train_loss,val_loss
0,0,9.61585507,9.43082070
0,1,9.28119144,9.36077726
0,2,9.21970049,9.34148586
0,3,9.19132158,9.35106242
0,4,9.21020329,9.31876647
0,5,9.12413168,9.01719153
0,6,8.78196833,8.81999207
0,7,8.68682653,8.75719810
0,8,8.62244645,8.72661364
0,9,8.62399131,8.67061484
0,10,8.54889426,8.68381560
0,11,8.56698000,8.62195587
0,12,8.56727585,8.64699733
0,13,8.53205290,8.60436285
0,14,8.52158329,8.61433184
0,15,8.50995767,8.58532524
0,16,8.46681562,8.58482134
0,17,8.50087111,8.58745265
0,18,8.43000430,8.59585369
0,19,8.45531598,8.58488595
0,20,8.46481058,8.57056499
0,21,8.46757379,8.56291354
0,22,8.45719558,8.57750833
0,23,8.50421473,8.55701756
0,24,8.45887449,8.58799207
0,25,8.45130935,8.55535090
0,26,8.42660582,8.62717974
0,27,8.39172077,8.56014526
0,28,8.39576510,8.56202006
0,29,8.41294362,8.56077206
0,30,8.40939236,8.55631280
0,31,8.40742409,8.54691029
0,32,8.43440834,8.54577148
0,33,8.40435413,8.53611982
0,34,8.44168299,8.56254959
0,35,8.39415590,8.56393087
0,36,8.42697543,8.53766751
0,37,8.40358803,8.54382944
0,38,8.43638530,8.54782629
0,39,8.39249001,8.60444534
0,40,8.49757648,8.58273518
0,41,8.44318907,8.56795907
0,42,8.45109332,8.55913150
0,43,8.44492182,8.53848588
0,44,8.44491044,8.56523085
0,45,8.38521171,8.54139519
0,46,8.41938379,8.57253981
0,47,8.43939281,8.54010761
0,48,8.39135391,8.54242110
0,49,8.41179168,8.53638077
0,50,8.42565386,8.55286431
0,51,8.41908954,8.52140105
0,52,8.44266903,8.54322934
0,53,8.43983412,8.51963961
0,54,8.44196662,8.54684007
0,55,8.46824911,8.56536639
0,56,8.41129932,8.54671371
0,57,8.39554647,8.53276181
0,58,8.42489061,8.53587806
0,59,8.44551346,8.52304292
0,60,8.40351827,8.53079343
0,61,8.41700685,8.53097200
0,62,8.39301065,8.53851807
0,63,8.40781385,8.54187512
0,64,8.44113955,8.54188991
0,65,8.43393058,8.53920388
0,66,8.38933727,8.52645528
0,67,8.38939610,8.53777695
0,68,8.40944293,8.51868010
0,69,8.39053170,8.52788877
0,70,8.40582657,8.54584563
0,71,8.43435398,8.51937604
0,72,8.40257549,8.52557981
0,73,8.34039322,8.52491093
0,74,8.43653947,8.52541983
0,75,8.45723304,8.52801931
0,76,8.41640374,8.52624285
0,77,8.37127319,8.51881957
0,78,8.39998576,8.53466165
0,79,8.38532877,8.54143536
0,80,8.38670710,8.51555479
0,81,8.37487388,8.52556908
0,82,8.41025928,8.53007495
0,83,8.40799919,8.53027952
0,84,8.40854505,8.52700055
0,85,8.35631770,8.52797377
0,86,8.39735043,8.53565729
0,87,8.38248384,8.52419007
0,88,8.39707538,8.50906670
0,89,8.45417643,8.53630078
0,90,8.39779593,8.54332936
0,91,8.42313319,8.52810013
0,92,8.36760439,8.53377712
0,93,8.40062022,8.54169965
0,94,8.42189896,8.50746012
0,95,8.41123801,8.53163469
0,96,8.42587945,8.53307295
0,97,8.39533123,8.52067792
0,98,8.34671776,8.52513361
0,99,8.34902897,8.52819836
0,100,8.35771045,8.52536428
0,101,8.37637049,8.52527058
0,102,8.41407850,8.54493296
0,103,8.38150144,8.53653502
0,104,8.39923120,8.54124284
0,105,8.41627133,8.53464711
0,106,8.37233573,8.52698278
0,107,8.41040048,8.52417934
0,108,8.42190385,8.52116668
0,109,8.38916312,8.52802956
0,110,8.38200828,8.52096653
0,111,8.42481977,8.51568913
0,112,8.39564760,8.52228248
0,113,8.37538664,8.53330600
0,114,8.38362134,8.51232278
0,115,8.36476552,8.51424241
0,116,8.36984059,8.55060899
0,117,8.36924124,8.51615715
0,118,8.38255858,8.51887047
0,119,8.39269604,8.54358327
0,120,8.37063125,8.53761446
0,121,8.40676968,8.52556479
0,122,8.37269288,8.54053307
0,123,8.38162833,8.51764524
0,124,8.38034025,8.53381157
0,125,8.41005272,8.51927388
0,126,8.40597697,8.51984298
0,127,8.38083333,8.53742647
0,128,8.39967303,8.52933586
0,129,8.37501070,8.50466561
0,130,8.35492373,8.51918781
0,131,8.35870954,8.53778625
0,132,8.41927427,8.52005970
0,133,8.33209088,8.53973961
0,134,8.38978916,8.52230525
0,135,8.34894133,8.51954854
0,136,8.42910936,8.53992546
0,137,8.39692314,8.51524806
0,138,8.40437889,8.52650023
0,139,8.35323073,8.52808261
0,140,8.36718026,8.53439033
0,141,8.39536147,8.53542769
0,142,8.39480209,8.53061843
0,143,8.41016021,8.54152429
0,144,8.41140486,8.53067076
0,145,8.44208181,8.52524054
0,146,8.41413006,8.52170336
0,147,8.35201594,8.52099395
0,148,8.42707227,8.52283025
0,149,8.39156553,8.53219998
0,150,8.42491241,8.52659452
0,151,8.38741504,8.52012229
0,152,8.40759265,8.51870072
0,153,8.41937566,8.55161738
0,154,8.44477722,8.52578044
0,155,8.34164168,8.53303957
0,156,8.42460597,8.52863061
0,157,8.43286495,8.51886153
0,158,8.41322932,8.51487660
0,159,8.39881492,8.51391304
0,160,8.36455370,8.51608109
0,161,8.45069812,8.53811944
0,162,8.43029043,8.53771901
0,163,8.34599480,8.51972806
0,164,8.40743011,8.52577043
0,165,8.34029922,8.52536917
0,166,8.37474953,8.52508664
0,167,8.37311438,8.52411819
0,168,8.37604618,8.55263734
0,169,8.37892163,8.52316117
0,170,8.38198610,8.52004397
0,171,8.41034588,8.50906849
0,172,8.38415261,8.51339734
0,173,8.33926177,8.53298187
0,174,8.37762888,8.53135407
0,175,8.37092212,8.52239263
0,176,8.40192857,8.51914632
0,177,8.38096496,8.51085949
0,178,8.35781944,8.52703762
0,179,8.37311889,8.52439988
1,0,8.42423621,8.50374699
1,1,8.42196141,8.51109707
1,2,8.41063073,8.51369369
1,3,8.40991020,8.50931168
1,4,8.44477323,8.50474274
1,5,8.40697643,8.49645150
1,6,8.43094093,8.48524487
1,7,8.46301135,8.49092221
1,8,8.52319029,8.51278627
1,9,8.48410973,8.50219226
1,10,8.45873767,8.48831224
1,11,8.47454908,8.49134171
1,12,8.41163096,8.48538542
1,13,8.44272745,8.50794828
1,14,8.47401452,8.50414443
1,15,8.40364161,8.49123216
1,16,8.43053102,8.50955641
1,17,8.45434612,8.51355147
1,18,8.41050893,8.49661326
1,19,8.41480017,8.50564837
1,20,8.38962752,8.50994885
1,21,8.45259535,8.50601590
1,22,8.40176575,8.48904037
1,23,8.44046280,8.49796045
1,24,8.49585399,8.49413466
1,25,8.42279783,8.50062370
1,26,8.46286583,8.49891257
1,27,8.46399596,8.48665929
1,28,8.43880799,8.50028634
1,29,8.40979204,8.50158668
1,30,8.44349036,8.50284135
1,31,8.40623413,8.50217557
1,32,8.40501937,8.49533248
1,33,8.40999961,8.49766588
1,34,8.45105389,8.53880787
1,35,8.35856327,8.49207330
1,36,8.43822905,8.49037075
1,37,8.39546604,8.47620177
1,38,8.42404506,8.49941945
1,39,8.39704636,8.48871195
1,40,8.45030728,8.49842334
1,41,8.45793587,8.49158299
1,42,8.41166613,8.50899029
1,43,8.43987751,8.51346266
1,44,8.43546793,8.49110484
1,45,8.43168417,8.49670804
1,46,8.44012979,8.50393772
1,47,8.44812647,8.48339528
1,48,8.45520532,8.51561296
1,49,8.46081515,8.49815798
1,50,8.43970412,8.49399245
1,51,8.40156607,8.50938392
1,52,8.46861431,8.48054230
1,53,8.45339608,8.47269785
1,54,8.43000129,8.49278760
1,55,8.41719553,8.46780503
1,56,8.43032330,8.50990808
1,57,8.41518539,8.51116931
1,58,8.41758180,8.50374913
1,59,8.48434673,8.47831297
1,60,8.44176272,8.48560429
1,61,8.43958125,8.50282204
1,62,8.41295782,8.49645138
1,63,8.43138486,8.50353110
1,64,8.39277178,8.48736370
1,65,8.46219620,8.49197257
1,66,8.46514240,8.49737287
1,67,8.44647852,8.50394928
1,68,8.41089992,8.50905061
1,69,8.44232801,8.48598433
1,70,8.45362499,8.49661684
1,71,8.41781709,8.50936854
1,72,8.41502190,8.48586071
1,73,8.36954108,8.49972200
1,74,8.44861159,8.51877952
1,75,8.43516257,8.50589836
1,76,8.43350823,8.50456738
1,77,8.45920435,8.48752809
1,78,8.40269411,8.53243434
1,79,8.47083649,8.50262606
1,80,8.42841050,8.65371013
1,81,8.41467166,8.50844681
1,82,8.38665523,8.50039625
1,83,8.40624577,8.50281632
1,84,8.42371207,8.50128829
1,85,8.41147596,8.49851584
1,86,8.41489050,8.49519789
1,87,8.39756855,8.48831403
1,88,8.43491542,8.50362039
1,89,8.39448971,8.49469763
1,90,8.40822539,8.48945034
1,91,8.43881923,8.48182189
1,92,8.38578874,8.48781765
1,93,8.37594128,8.50032592
1,94,8.44090471,8.48496795
1,95,8.40348932,8.48238325
1,96,8.40174460,8.49631870
1,97,8.39206484,8.49002278
1,98,8.40763758,8.49636376
1,99,8.45791036,8.48663831
1,100,8.45581147,8.48625183
1,101,8.38127211,8.48323023
1,102,8.40703742,8.47799885
1,103,8.38465892,8.49377668
1,104,8.43438438,8.47329259
1,105,8.37650317,8.47977352
2,0,8.39978969,8.47042358
2,1,8.42797193,8.47743225
2,2,8.42515197,8.48619854
2,3,8.44620588,8.46701562
2,4,8.40595870,8.49048555
2,5,8.41378525,8.51621306
2,6,8.40449774,8.50460219
2,7,8.46513066,8.47081280
2,8,8.42159864,8.47744989
2,9,8.41637823,8.47727251
2,10,8.40952018,8.48752618
2,11,8.45725480,8.48801577
2,12,8.41474348,8.47774506
2,13,8.40912133,8.47270358
2,14,8.45980927,8.47652590
2,15,8.45564395,8.47187805
2,16,8.37791207,8.47425294
2,17,8.46690446,8.47138834
2,18,8.43526635,8.47863030
2,19,8.42565005,8.46757591
2,20,8.43571460,8.47544622
2,21,8.41376781,8.47107446
2,22,8.37923089,8.46974504
2,23,8.42040491,8.46333921
2,24,8.46226537,8.46285248
2,25,8.41850024,8.47607434
2,26,8.43497553,8.47276127
2,27,8.43746835,8.48496604
2,28,8.39378622,8.46549225
2,29,8.39464064,8.45960867
2,30,8.43762481,8.46191043
2,31,8.44619393,8.48092675
2,32,8.42790696,8.48709393
2,33,8.43721917,8.49365377
2,34,8.45062223,8.47760916
2,35,8.43918914,8.50629222
2,36,8.40149666,8.48166060
2,37,8.46711439,8.50190175
2,38,8.41389868,8.47565699
2,39,8.42059284,8.47771323
2,40,8.41766897,8.48673475
2,41,8.46859351,8.47856045
2,42,8.44410118,8.46506834
2,43,8.42044151,8.46251476
2,44,8.40651815,8.47062254
2,45,8.39801687,8.46895754
2,46,8.41022733,8.48535132
2,47,8.40177180,8.47437131
2,48,8.42576611,8.47025824
2,49,8.42117971,8.48858595
2,50,8.41017915,8.46402085
2,51,8.40767452,8.45829451
2,52,8.39863268,8.47729814
2,53,8.43954626,8.47961569
2,54,8.36413875,8.45920300
2,55,8.38975357,8.47762644
2,56,8.36477093,8.47289717
2,57,8.43253419,8.47117412
2,58,8.40768093,8.46421313
2,59,8.42746748,8.46509194
2,60,8.41230375,8.49490213
2,61,8.40049052,8.50780928
2,62,8.41485395,8.47798729
2,63,8.41176486,8.49170601
2,64,8.42151535,8.47312737
2,65,8.40582904,8.47073877
2,66,8.47060516,8.48178136
2,67,8.39278984,8.47340584
2,68,8.41192938,8.46701729
2,69,8.39774758,8.47136509
2,70,8.43618962,8.50389326
2,71,8.49826884,8.46551061
2,72,8.39848268,8.48220217
2,73,8.44828123,8.46086144
2,74,8.40524563,8.46082783
2,75,8.37686878,8.47455573
2,76,8.40307578,8.49081743
2,77,8.44222051,8.53376746
2,78,8.39565675,8.48454142
2,79,8.44221565,8.48310435
2,80,8.42577603,8.48408973
2,81,8.37560433,8.46502101
2,82,8.43354115,8.46166813
2,83,8.42915455,8.47408843
2,84,8.37636778,8.46467459
2,85,8.35968506,8.48839009
2,86,8.39151391,8.46088135
2,87,8.43824929,8.48364329
2,88,8.34585634,8.45967054
2,89,8.40148667,8.49136293
2,90,8.42280242,8.49162376
2,91,8.43546152,8.47876179
2,92,8.39795904,8.50428164
2,93,8.39993253,8.48192513
2,94,8.39418852,8.50070548
2,95,8.37979156,8.45224452
2,96,8.41735926,8.49624956
2,97,8.45177445,8.50956893
2,98,8.42183271,8.49930108
2,99,8.45151836,8.48561227
2,100,8.45636636,8.49565160
2,101,8.40037134,8.49514925
2,102,8.39334595,8.46663177
