k,epoch,train_loss,val_loss
0,0,9.61585453,9.43082023
0,1,9.28117126,9.36086559
0,2,9.21972433,9.34152114
0,3,9.19138071,9.35041273
0,4,9.21046770,9.31826997
0,5,9.12363216,9.01629651
0,6,8.78237644,8.82053661
0,7,8.68699884,8.75532877
0,8,8.62191010,8.72793221
0,9,8.62442455,8.67338622
0,10,8.55024473,8.67653620
0,11,8.56615341,8.62097394
0,12,8.56736201,8.65071487
0,13,8.53231093,8.60430145
0,14,8.51981026,8.61495256
0,15,8.51030630,8.58558714
0,16,8.46749386,8.58136380
0,17,8.49927722,8.58334529
0,18,8.43085009,8.59463823
0,19,8.45370895,8.58289516
0,20,8.46329066,8.57493544
0,21,8.46747708,8.56076026
0,22,8.46148667,8.57766140
0,23,8.50521159,8.55959594
0,24,8.46119651,8.58772898
0,25,8.45428979,8.55835617
0,26,8.42769280,8.63214803
0,27,8.39126056,8.56194401
0,28,8.39285313,8.55772686
0,29,8.40780269,8.56064820
0,30,8.41070330,8.56437421
0,31,8.40789160,8.54656971
0,32,8.43395269,8.54293203
0,33,8.40474454,8.54026198
0,34,8.44270530,8.56581128
0,35,8.39347780,8.56420195
0,36,8.42673627,8.53756320
0,37,8.40389675,8.54399037
0,38,8.43644747,8.54877031
0,39,8.39076418,8.59117436
0,40,8.48676413,8.58280063
0,41,8.44331864,8.58800435
0,42,8.46243364,8.56466413
0,43,8.45534676,8.54849076
0,44,8.44555762,8.56586468
0,45,8.38705614,8.54488862
0,46,8.41928220,8.55224574
0,47,8.42601201,8.53334975
0,48,8.38882126,8.54667532
0,49,8.40925634,8.53495371
0,50,8.42714040,8.54921174
0,51,8.41971104,8.51824844
0,52,8.44226858,8.54550529
0,53,8.43965223,8.52017641
0,54,8.44111475,8.54962432
0,55,8.46809053,8.57549894
0,56,8.41840768,8.54220438
0,57,8.39011785,8.53506649
0,58,8.42603192,8.53351307
0,59,8.44435960,8.52156472
0,60,8.40313612,8.53351271
0,61,8.42078361,8.52808237
0,62,8.39242318,8.53933716
0,63,8.41038856,8.54420829
0,64,8.44336292,8.53488100
0,65,8.43428296,8.54418898
0,66,8.38972852,8.52535760
0,67,8.39047906,8.55080152
0,68,8.40956911,8.52149284
0,69,8.39057133,8.52931118
0,70,8.40682432,8.54954720
0,71,8.43551683,8.51924324
0,72,8.40172087,8.52457595
0,73,8.33702543,8.52339017
0,74,8.43528700,8.52073431
0,75,8.45692647,8.53034484
0,76,8.41711743,8.52302003
0,77,8.37037185,8.52373350
0,78,8.39759412,8.52907276
0,79,8.38383070,8.53754246
0,80,8.38607815,8.51871920
0,81,8.37562269,8.52648330
0,82,8.41113374,8.53089464
0,83,8.40736717,8.53001606
0,84,8.40779281,8.53002143
0,85,8.35963124,8.52832031
0,86,8.40769535,8.53580582
0,87,8.39176323,8.53878987
0,88,8.40725079,8.52501547
0,89,8.46331796,8.54207170
0,90,8.40420131,8.54379368
0,91,8.44236995,8.55151248
0,92,8.38310045,8.54805064
0,93,8.40351707,8.54410303
0,94,8.42202112,8.51247287
0,95,8.41338524,8.53206503
0,96,8.42825568,8.52293730
0,97,8.39611241,8.52453458
0,98,8.34471446,8.52086222
0,99,8.34016953,8.52205360
0,100,8.34910148,8.51621222
0,101,8.34895901,8.51939714
0,102,8.40701979,8.53731656
0,103,8.37368885,8.52203715
0,104,8.38769710,8.52850080
0,105,8.41278857,8.53154707
0,106,8.36900711,8.52907896
0,107,8.40645647,8.52106965
0,108,8.42107651,8.51134193
0,109,8.38477154,8.53193104
0,110,8.38257052,8.52228940
0,111,8.42453671,8.51890731
0,112,8.39610296,8.52328885
0,113,8.37473020,8.54141629
0,114,8.38619965,8.51834035
0,115,8.36635624,8.51711154
0,116,8.36991087,8.55069554
0,117,8.36856690,8.51714039
0,118,8.38419747,8.51927698
0,119,8.39105704,8.54413986
0,120,8.36994259,8.53413379
0,121,8.40421216,8.52371323
0,122,8.37401074,8.53901076
0,123,8.38226461,8.51612628
0,124,8.37842014,8.52511072
0,125,8.40640399,8.51630819
0,126,8.40542711,8.51860356
0,127,8.38324529,8.53763902
0,128,8.39999664,8.53245056
0,129,8.37262332,8.50432622
0,130,8.35735264,8.52055120
0,131,8.35925360,8.53362858
0,132,8.41898701,8.52159476
0,133,8.33736166,8.55588436
0,134,8.39810592,8.52493107
0,135,8.36545035,8.53071761
0,136,8.43105525,8.54074228
0,137,8.39757946,8.51498520
0,138,8.40498051,8.52504778
0,139,8.35191488,8.52650082
0,140,8.36525625,8.51855969
