k,epoch,train_loss,val_loss
3,39,8.47030637,8.48150790
3,40,8.39802557,8.48091829
3,41,8.43023336,8.46838367
3,42,8.40901300,8.46587670
3,43,8.39461726,8.44897795
3,44,8.43403640,8.46686411
3,45,8.46382350,8.44985795
3,46,8.42741859,8.45220113
3,47,8.40815338,8.46189082
3,48,8.46263602,8.45976877
4,0,8.47944018,8.45953655
4,1,8.45620984,8.45467663
4,2,8.44509251,8.45288038
4,3,8.38992304,8.44133246
4,4,8.47193623,8.45863605
4,5,8.39469132,8.46835566
4,6,8.41753469,8.45754528
4,7,8.42931998,8.46262693
4,8,8.46501824,8.46458817
4,9,8.39628719,8.44857836
4,10,8.42742461,8.46739340
4,11,8.39776844,8.45260835
4,12,8.42963719,8.43835795
4,13,8.43225074,8.43685496
4,14,8.43158472,8.44631124
4,15,8.45017184,8.46352422
4,16,8.40387790,8.47268212
4,17,8.42774847,8.46130085
4,18,8.47865611,8.46337116
4,19,8.38717800,8.45745206
4,20,8.42457232,8.46779168
4,21,8.45082688,8.45272470
4,22,8.40740894,8.45465600
4,23,8.37510255,8.47825325
4,24,8.45260772,8.50083613
4,25,8.48973218,8.45278835
4,26,8.46330491,8.46388102
4,27,8.49186119,8.45207119
4,28,8.39800499,8.45722568
