k,epoch,train_loss,val_loss
0,0,14.17009342,14.05594242
0,1,13.84755224,13.97893620
0,2,13.70461640,13.95079374
0,3,13.67508909,13.95939839
0,4,13.70930365,13.95886636
0,5,13.70584735,13.64846873
0,6,13.26183838,13.45065653
0,7,13.18206993,13.37683880
0,8,13.13310304,13.34559250
0,9,13.26297125,13.25386846
0,10,13.05733258,13.32349336
0,11,13.10676295,13.24556160
0,12,13.15652370,13.23707199
0,13,13.05034962,13.19545996
0,14,12.97578302,13.19642627
0,15,12.96544990,13.20432734
0,16,12.98224196,13.19650602
0,17,12.96426678,13.18728900
0,18,12.81947100,13.18611038
0,19,12.88360429,13.15299296
0,20,13.01132548,13.15071070
0,21,12.96590742,13.13762665
0,22,12.91251224,13.19754982
0,23,13.20786446,13.17291892
0,24,13.00442010,13.18518615
0,25,12.91100860,13.13998508
0,26,12.81667063,13.20093811
0,27,12.90690443,13.16707063
0,28,12.77005148,13.15516758
0,29,12.92406535,13.19699419
0,30,12.79029888,13.15540862
0,31,12.97340101,13.15391088
0,32,12.94483691,13.12539554
0,33,12.82939538,13.12354922
0,34,12.97176418,13.16402829
0,35,12.86610174,13.13924325
0,36,12.87755901,13.14149797
0,37,12.92694360,13.13640845
0,38,12.99218050,13.17534661
0,39,12.74640453,13.13259923
0,40,12.97063932,13.14202023
0,41,12.78440860,13.16003418
0,42,13.03124076,13.12518764
0,43,13.00188878,13.12900293
0,44,12.96185371,13.17729771
0,45,12.79256785,13.15201461
0,46,12.85754922,13.14268720
0,47,12.89414412,13.13446951
0,48,12.80758896,13.13620687
1,0,12.89357525,12.83832979
1,1,12.91096258,12.80697072
1,2,12.93777749,12.88114762
1,3,12.92794687,12.81983936
1,4,13.00826368,12.79802120
1,5,13.07684088,12.78378570
1,6,12.97366884,12.80615890
1,7,12.93441108,12.83302855
1,8,12.96135443,12.78770459
1,9,13.06950295,12.81139183
1,10,13.09096673,12.80357885
1,11,13.03340551,12.78696346
1,12,12.96214971,12.83554435
1,13,12.98980719,12.77734888
1,14,12.99932554,12.78627884
1,15,12.93940252,12.80711663
1,16,13.08059242,12.80436373
1,17,12.96108270,12.78540468
1,18,12.94660306,12.80466294
1,19,12.86258587,12.79789352
1,20,13.14055142,12.79847813
1,21,13.04192495,12.80621338
1,22,13.03823438,12.79271173
1,23,13.04608160,12.80412805
1,24,12.77602229,12.80924606
1,25,13.11826426,12.82808805
1,26,12.92450213,12.80342698
1,27,12.84908521,12.80171669
1,28,12.84243834,12.80120230
2,0,12.85311332,13.48545825
2,1,12.95422238,13.45608950
2,2,12.76195896,13.48720169
2,3,12.85990080,13.47936749
2,4,12.84359252,13.46472144
2,5,12.92807993,13.44805813
2,6,12.85821357,13.43323314
2,7,12.87051547,13.46726441
2,8,12.81572193,13.48402274
2,9,12.88695589,13.48412728
2,10,12.92027107,13.46708298
2,11,12.90043762,13.47572589
2,12,12.82733411,13.48919785
2,13,12.96166748,13.46924949
2,14,12.90582320,13.47772813
2,15,13.04940698,13.47251797
2,16,12.89579332,13.52632344
2,17,12.97020620,13.46280122
2,18,12.96340716,13.48822141
2,19,12.79363739,13.44618511
2,20,12.92932045,13.45179772
2,21,12.80781695,13.46544719
3,0,12.84231699,12.84386396
3,1,12.98991317,12.82487679
3,2,12.94232091,12.82197225
3,3,12.93791679,12.85735857
3,4,12.85954255,12.82194984
3,5,12.82817358,12.87091517
3,6,12.88821158,12.84114015
3,7,12.95180193,12.85000002
3,8,12.97274187,12.82368720
3,9,12.91075876,12.84629941
3,10,12.89495426,12.86228251
3,11,12.87579492,12.83410060
3,12,12.87105480,12.84106433
3,13,12.98802707,12.81020129
3,14,12.97139949,12.83523691
3,15,12.85843906,12.85388184
3,16,12.76969859,12.84016550
3,17,12.92221209,12.79936516
3,18,12.82816017,12.81477141
3,19,12.94695765,12.81222010
3,20,13.01164010,12.84783602
3,21,12.76504475,12.83493018
3,22,12.90571731,12.83824408
3,23,13.03786775,12.80799425
3,24,12.90180621,12.88168156
3,25,12.87203091,12.80148721
3,26,12.95872653,12.82513142
3,27,12.82653171,12.78678954
3,28,12.96730343,12.81246459
3,29,13.01065591,12.80136657
3,30,13.00680730,12.79967141
3,31,13.02335617,12.82924211
3,32,12.82099909,12.83246708
3,33,12.81370282,12.81032443
3,34,12.92108682,12.82029629
3,35,12.92674673,12.82095361
3,36,13.03958941,12.82294941
3,37,13.04310033,12.83343768
3,38,12.89369640,12.81263471
3,39,12.98257661,12.81376946
3,40,12.87425435,12.80111933
3,41,12.95550650,12.84794986
3,42,12.94606522,12.83714902
4,0,13.20585021,13.45410025
4,1,13.00801107,13.43706942
4,2,12.99409917,13.43887806
4,3,12.88260907,13.45536017
4,4,12.90779820,13.43668449
4,5,12.90651605,13.42138088
4,6,13.05537826,13.41027606
4,7,12.89080963,13.45334649
4,8,12.90013081,13.44458950
4,9,12.87807474,13.45196462
4,10,13.19291684,13.42035294
4,11,12.87670881,13.41763663
4,12,12.90188831,13.42825329
4,13,12.92320201,13.47385311
4,14,12.88573945,13.41754282
4,15,13.06571057,13.48166311
4,16,12.76740843,13.45391631
4,17,13.11147836,13.43939817
4,18,12.98335612,13.43567073
4,19,12.90398163,13.42859828
4,20,12.94508857,13.41852093
4,21,12.82225499,13.46183050
