k,epoch,train_loss,val_loss
0,0,18.58524451,18.39571404
0,1,18.72000724,18.32916141
0,2,18.26765588,18.23124683
0,3,18.29606375,18.29527617
0,4,18.08691442,18.32089067
0,5,18.21849540,18.02393937
0,6,17.52735457,17.81161785
0,7,17.52844626,17.71989655
0,8,17.70651507,17.68425333
0,9,18.14103389,17.65148365
0,10,17.75905815,17.57051575
0,11,17.56557167,17.57521653
0,12,17.65596271,17.59186316
0,13,17.63761544,17.54079592
0,14,17.52291274,17.55784142
0,15,17.05241939,17.53111839
0,16,17.54282826,17.53758419
0,17,17.45068383,17.55084801
0,18,17.14206550,17.50509357
0,19,17.35467437,17.51369727
0,20,17.61790001,17.50926304
0,21,17.49512687,17.46214724
0,22,17.24298605,17.55110669
0,23,18.08209875,17.51563346
0,24,17.72474042,17.51213169
0,25,17.12079397,17.46872103
0,26,17.45170417,17.50973511
0,27,17.51463902,17.50780451
0,28,17.07202089,17.51107776
0,29,17.43589991,17.53670299
0,30,16.99965599,17.50309491
0,31,18.02582908,17.50601578
0,32,17.64279154,17.43216169
0,33,17.21978846,17.44219947
0,34,17.81961122,17.46963811
0,35,16.96359622,17.45973861
0,36,17.12852460,17.48120606
0,37,17.60777256,17.46997118
0,38,17.50092411,17.58099103
0,39,17.27178791,17.45270085
0,40,17.57670042,17.52817321
0,41,16.84792632,17.44946051
0,42,17.69489428,17.45284557
0,43,17.72791502,17.49120378
0,44,17.38715261,17.52959323
0,45,17.04980588,17.48633397
0,46,17.52883643,17.44907796
0,47,17.63237116,17.49436867
1,0,17.58642137,17.13762844
1,1,18.07743856,17.18404973
1,2,17.73406556,17.19153750
1,3,17.77606094,17.19343352
1,4,17.56630155,17.18072689
1,5,17.63845059,17.27561772
1,6,18.29449555,17.23405254
1,7,17.93912780,17.17098749
1,8,17.63695103,17.23664296
1,9,18.07193106,17.20906854
1,10,17.86208659,17.21008229
1,11,17.73308247,17.21791863
1,12,17.50263587,17.17643046
1,13,17.56461716,17.27563429
1,14,17.83813673,17.18528795
1,15,17.27822736,17.13727999
2,0,17.56009662,17.97817492
2,1,18.04105055,18.02371800
2,2,17.84944463,17.95001960
2,3,17.09524313,18.06956530
2,4,17.66823462,17.95575774
2,5,17.33951870,18.04775441
2,6,17.83975956,17.98750281
2,7,17.58703721,18.06932282
2,8,17.74692869,17.98303151
2,9,17.85320944,17.98406577
2,10,17.50300950,17.96139455
2,11,17.41517311,17.98529601
2,12,17.23769683,17.99633038
2,13,17.65044776,17.94733167
2,14,17.64763403,18.00188327
2,15,17.59452468,18.05806136
2,16,17.59042391,17.99728894
2,17,17.53785491,18.04446507
2,18,17.56769663,17.99513102
2,19,17.72714150,17.94324970
2,20,16.87770090,17.97180009
2,21,17.71801665,17.93904591
2,22,17.31975269,18.03971803
2,23,17.64903486,17.96890974
2,24,18.05683470,18.04159904
2,25,17.66210347,18.02593267
2,26,17.91946343,18.02106953
2,27,17.80492467,17.92394865
2,28,17.91313440,18.04443240
2,29,17.58561665,17.96435678
2,30,17.37640873,17.99072146
2,31,17.86932126,17.99091923
2,32,17.17657888,17.99044108
2,33,17.48713511,17.95965421
2,34,17.07706982,17.98809743
2,35,17.19216776,17.96578765
2,36,17.76393962,18.09941053
2,37,17.44896510,17.98875272
2,38,17.45987689,18.04002833
2,39,17.58611789,17.98522878
2,40,17.16055501,17.97811782
2,41,17.64192960,17.93539739
2,42,17.50415558,17.93277836
3,0,17.50619188,17.87954378
3,1,17.26608366,17.86762929
3,2,17.22708866,17.90977824
3,3,17.96656010,17.88491535
3,4,17.86817077,17.88774478
3,5,17.50068164,17.83591843
3,6,17.53207406,17.89959931
3,7,17.50467512,17.80342436
3,8,17.41298816,17.79190636
3,9,17.11359164,17.77452672
3,10,17.38786605,17.83541214
3,11,17.56038186,17.81134152
3,12,17.73834792,17.82140040
3,13,17.79326445,17.85655069
3,14,17.03542301,17.86633623
3,15,17.52846029,17.86768532
3,16,17.26992863,17.88012874
3,17,17.74118897,17.85976672
3,18,17.50372139,17.92676568
3,19,17.28457949,17.83896065
3,20,17.39838660,17.82120061
3,21,17.76196507,17.84890509
3,22,17.40445325,17.83389497
3,23,17.87302753,17.78651762
3,24,17.66905087,17.85971284
4,0,17.74630928,17.55188060
4,1,17.58224243,17.57710123
4,2,17.25412238,17.60559011
4,3,18.17868921,17.62020981
4,4,17.04699573,17.65518332
4,5,17.16865340,17.58381295
4,6,17.03349844,17.56046522
4,7,18.01476660,17.68636107
4,8,17.24707031,17.58340061
4,9,17.39792293,17.62501776
4,10,17.73855230,17.61743581
4,11,17.90080553,17.62249029
4,12,17.81854311,17.65738642
4,13,17.57586256,17.62399602
4,14,17.54801142,17.61255503
4,15,17.51009396,17.68348086
