metric,asset,seed_0,seed_1,seed_2,seed_3,seed_4,mean
A12_rv_law_loss,0,0.0029764295620107453,0.0031340833767362674,0.003131524450916785,0.003194000267201887,0.003205124433736642,0.00312823
A12_rv_law_loss,1,0.006280908856776205,0.007813621817706212,0.006411997985409122,0.0061047787858104,0.006955813867010693,0.00671342
A12_rv_law_loss,2,0.0047981675944087174,0.003471321079871997,0.003739247911134221,0.0037775465528963616,0.0037222697635178265,0.00390171
A12_rv_law_loss,3,0.021821032731269643,0.004494671101477225,0.009336106953782978,0.00866945373209852,0.014252213915776918,0.0117147
A12_rv_law_loss,4,0.003961741304950717,0.005831837157511632,0.004033770284804428,0.005380065510704191,0.004698681534575268,0.00478122
A12_rv_law_loss,5,0.002477657936881288,0.006400604347821179,0.005666507249968062,0.0025054559718524815,0.0022132308293753237,0.00385269
A12_rv_law_loss,6,0.006206313682295134,0.011489811136912,0.008740414024668568,0.006271133118342716,0.003137114804488784,0.00716896
A12_rv_law_loss,7,0.005233486393565291,0.008957957170428604,0.0067985134074706665,0.005606321425225166,0.004867230070142377,0.0062927
A13_mean_path_rmse,0,0.007349058774891276,0.004916684089991731,0.012055524773210837,0.006428344713461644,0.0072383277182132425,0.00759759
A13_mean_path_rmse,1,0.010363440643537622,0.007952074044200983,0.0033900697834204976,0.009429781605871037,0.006805196091490754,0.00758811
A13_mean_path_rmse,2,0.009483536412975084,0.018225329746448346,0.013590214895460095,0.00965807479356468,0.009171784737712175,0.01202579
A13_mean_path_rmse,3,0.02799704845160818,0.011360670889645161,0.006613484548783753,0.007688687415164487,0.01517958469752146,0.0137679
A13_mean_path_rmse,4,0.022288656382158798,0.007485267913087076,0.00998904965423082,0.009120787660099597,0.01145137093999127,0.01206703
A13_mean_path_rmse,5,0.01932894980699623,0.012182850506601159,0.008574083950872337,0.016987445036190273,0.012516884732295537,0.01391804
A13_mean_path_rmse,6,0.02020688941189435,0.012516753725122894,0.011644730809071161,0.008777596138012952,0.012013520109664805,0.0130319
A13_mean_path_rmse,7,0.022325291391803965,0.010020185835628154,0.013198596696617718,0.018975386145651058,0.012343068073939497,0.01537251
