step,train_bce
50,0.692629
100,0.692212
150,0.693229
200,0.692749
250,0.693433
300,0.692129
350,0.691285
400,0.693631
450,0.691463
500,0.693268
550,0.688299
600,0.694855
650,0.692403
700,0.693032
750,0.692835
800,0.693156
850,0.693434
900,0.69373
950,0.693078
1000,0.691853
1050,0.692179
1100,0.690762
1150,0.691586
1200,0.691857
1250,0.693669
1300,0.693019
1350,0.692712
1400,0.692662
1450,0.692939
1500,0.692298
1550,0.692377
1600,0.693006
1650,0.692706
1700,0.693117
1750,0.692923
1800,0.692663
1850,0.693341
1900,0.694958
1950,0.69061
2000,0.69604
