step,train_bce
50,0.693343
100,0.69014
150,0.694516
200,0.692656
250,0.693149
300,0.692992
350,0.687048
400,0.692649
450,0.69332
500,0.693885
550,0.693497
600,0.692366
650,0.693824
700,0.692972
750,0.693641
800,0.693754
850,0.69346
900,0.692076
950,0.692974
1000,0.693754
1050,0.692444
1100,0.691761
1150,0.692265
1200,0.693846
1250,0.691043
1300,0.692752
1350,0.692739
1400,0.6932
1450,0.694422
1500,0.69153
1550,0.69079
1600,0.691145
1650,0.694302
1700,0.692107
1750,0.693454
1800,0.692802
1850,0.691991
1900,0.690413
1950,0.69289
2000,0.693131
