step,train_bce
50,0.69308
100,0.692971
150,0.692798
200,0.693033
250,0.693033
300,0.693757
350,0.693107
400,0.692767
450,0.692875
500,0.693739
550,0.695263
600,0.694868
650,0.693059
700,0.695094
750,0.694097
800,0.692405
850,0.693813
900,0.693069
950,0.691722
1000,0.693149
1050,0.700571
1100,0.696004
1150,0.694592
1200,0.692693
1250,0.69296
1300,0.693258
1350,0.69235
1400,0.693281
1450,0.693494
1500,0.693208
1550,0.697417
1600,0.693081
1650,0.69362
1700,0.693054
1750,0.692881
1800,0.692594
1850,0.693087
1900,0.692051
1950,0.693512
2000,0.692928
