step,train_bce
50,0.694451
100,0.693213
150,0.691758
200,0.693137
250,0.693051
300,0.69304
350,0.693037
400,0.6944
450,0.693059
500,0.692387
550,0.694495
600,0.693004
650,0.694601
700,0.692262
750,0.693167
800,0.693257
850,0.692916
900,0.693785
950,0.692037
1000,0.694814
1050,0.69247
1100,0.694669
1150,0.694119
1200,0.692783
1250,0.693725
1300,0.693551
1350,0.693614
1400,0.693388
1450,0.693157
1500,0.693898
1550,0.692558
1600,0.692991
1650,0.692894
1700,0.69318
1750,0.696719
1800,0.692623
1850,0.693937
1900,0.693392
1950,0.692749
2000,0.693172
