step,train_bce
50,0.690898
100,0.690919
150,0.693123
200,0.69404
250,0.696297
300,0.689808
350,0.69383
400,0.693211
450,0.698475
500,0.692682
550,0.692704
600,0.696967
650,0.693962
700,0.689052
750,0.694009
800,0.692278
850,0.692758
900,0.692698
950,0.693444
1000,0.693072
1050,0.693048
1100,0.692663
1150,0.69236
1200,0.694185
1250,0.692251
1300,0.692719
1350,0.694022
1400,0.694626
1450,0.691118
1500,0.693641
1550,0.692777
1600,0.69232
1650,0.697364
1700,0.692395
1750,0.693214
1800,0.694917
1850,0.694713
1900,0.694516
1950,0.69482
2000,0.691846
