step,train_bce
50,0.693173
100,0.695456
150,0.691398
200,0.693332
250,0.695364
300,0.695113
350,0.692276
400,0.693207
450,0.693043
500,0.692991
550,0.697519
600,0.694469
650,0.694906
700,0.690746
750,0.695111
800,0.69066
850,0.694381
900,0.693899
950,0.693414
1000,0.693227
1050,0.693215
1100,0.693139
1150,0.693128
1200,0.693312
1250,0.693496
1300,0.693175
1350,0.693063
1400,0.693023
1450,0.693055
1500,0.693753
1550,0.693144
1600,0.693102
1650,0.693028
1700,0.693333
1750,0.691128
1800,0.693259
1850,0.694033
1900,0.693405
1950,0.692798
2000,0.6939
