step,train_bce
50,0.692231
100,0.693079
150,0.693303
200,0.692275
250,0.693212
300,0.692969
350,0.692882
400,0.694751
450,0.696259
500,0.693736
550,0.693112
600,0.693233
650,0.693443
700,0.693273
750,0.692739
800,0.6932
850,0.693092
900,0.693724
950,0.693139
1000,0.693071
1050,0.693034
1100,0.693217
1150,0.692664
1200,0.692897
1250,0.693308
1300,0.693336
1350,0.693182
1400,0.693907
1450,0.694104
1500,0.69487
1550,0.69291
1600,0.693226
1650,0.694187
1700,0.69272
1750,0.693648
1800,0.692842
1850,0.693986
1900,0.691329
1950,0.69303
2000,0.692885
