step,train_bce
50,0.692814
100,0.692669
150,0.693228
200,0.694675
250,0.693249
300,0.688481
350,0.692172
400,0.693362
450,0.693181
500,0.692832
550,0.690396
600,0.69361
650,0.694556
700,0.698101
750,0.693176
800,0.693167
850,0.692613
900,0.6966
950,0.693626
1000,0.693024
1050,0.693436
1100,0.693181
1150,0.692312
1200,0.692899
1250,0.693084
1300,0.693279
1350,0.693428
1400,0.692852
1450,0.68807
1500,0.693126
1550,0.692862
1600,0.693327
1650,0.692854
1700,0.692385
1750,0.692619
1800,0.693033
1850,0.693647
1900,0.692866
1950,0.693236
2000,0.693269
