step,train_bce
50,0.694548
100,0.692891
150,0.697343
200,0.692657
250,0.693012
300,0.692107
350,0.693164
400,0.691962
450,0.691983
500,0.692948
550,0.693125
600,0.69318
650,0.693066
700,0.694277
750,0.692019
800,0.695464
850,0.692905
900,0.693599
950,0.69264
1000,0.694314
1050,0.693296
1100,0.692998
1150,0.692736
1200,0.690957
1250,0.694153
1300,0.693161
1350,0.693179
1400,0.693928
1450,0.693518
1500,0.693329
1550,0.692862
1600,0.693319
1650,0.693246
1700,0.692563
1750,0.692724
1800,0.693036
1850,0.693356
1900,0.693195
1950,0.693262
2000,0.693456
