step,train_bce
50,0.695726
100,0.693383
150,0.692552
200,0.693257
250,0.693803
300,0.69356
350,0.694088
400,0.68933
450,0.69324
500,0.692771
550,0.692256
600,0.692857
650,0.693154
700,0.692469
750,0.694738
800,0.692962
850,0.692945
900,0.693204
950,0.692762
1000,0.694803
1050,0.692857
1100,0.692541
1150,0.693585
1200,0.693105
1250,0.694635
1300,0.693252
1350,0.694134
1400,0.692741
1450,0.692195
1500,0.694059
1550,0.694696
1600,0.693508
1650,0.693992
1700,0.693086
1750,0.692988
1800,0.692632
1850,0.69312
1900,0.693438
1950,0.693398
2000,0.693922
