step,train_bce
50,0.695995
100,0.692878
150,0.69375
200,0.692994
250,0.693461
300,0.692091
350,0.69298
400,0.692476
450,0.692463
500,0.692429
550,0.692932
600,0.693514
650,0.693613
700,0.690198
750,0.693059
800,0.692783
850,0.691907
900,0.69305
950,0.692729
1000,0.693974
1050,0.693626
1100,0.691718
1150,0.693835
1200,0.692332
1250,0.691532
1300,0.694139
1350,0.69243
1400,0.69391
1450,0.693333
1500,0.693151
1550,0.693592
1600,0.693436
1650,0.693402
1700,0.693927
1750,0.693303
1800,0.694582
1850,0.695051
1900,0.693098
1950,0.691516
2000,0.69518
