step,train_bce
50,0.689629
100,0.692834
150,0.693559
200,0.693009
250,0.694668
300,0.691384
350,0.692836
400,0.69458
450,0.693956
500,0.692362
550,0.689013
600,0.693862
650,0.692729
700,0.692686
750,0.692572
800,0.693333
850,0.691731
900,0.688766
950,0.691024
1000,0.680173
1050,0.686525
1100,0.683882
1150,0.686041
1200,0.691129
1250,0.690553
1300,0.690929
1350,0.680114
1400,0.688285
1450,0.712903
1500,0.691486
1550,0.688787
1600,0.702139
1650,0.688256
1700,0.690796
1750,0.690358
1800,0.686759
1850,0.694683
1900,0.684715
1950,0.673557
2000,0.678889
