step,train_bce
50,0.692449
100,0.692399
150,0.692533
200,0.694598
250,0.691575
300,0.69434
350,0.693393
400,0.693418
450,0.692025
500,0.693053
550,0.694531
600,0.693252
650,0.692716
700,0.690008
750,0.694295
800,0.688458
850,0.692443
900,0.694037
950,0.693334
1000,0.692451
1050,0.693014
1100,0.69191
1150,0.692143
1200,0.693684
1250,0.694581
1300,0.693029
1350,0.693393
1400,0.692456
1450,0.692409
1500,0.695289
1550,0.694514
1600,0.691646
1650,0.69217
1700,0.693799
1750,0.693454
1800,0.69291
1850,0.693145
1900,0.692537
1950,0.694858
2000,0.693292
