step,train_bce
50,0.693617
100,0.691899
150,0.693821
200,0.69347
250,0.693273
300,0.693115
350,0.691129
400,0.69288
450,0.69388
500,0.692511
550,0.693231
600,0.692876
650,0.693051
700,0.693775
750,0.693157
800,0.692712
850,0.692457
900,0.697396
950,0.697776
1000,0.693477
1050,0.693265
1100,0.693503
1150,0.694998
1200,0.694236
1250,0.696147
1300,0.689437
1350,0.691808
1400,0.69265
1450,0.691862
1500,0.695658
1550,0.692068
1600,0.698074
1650,0.693723
1700,0.693181
1750,0.693907
1800,0.693268
1850,0.690269
1900,0.693585
1950,0.693498
2000,0.69421
