step,train_bce
50,0.692934
100,0.693092
150,0.691342
200,0.693043
250,0.693303
300,0.692669
350,0.69273
400,0.692861
450,0.6932
500,0.692736
550,0.692665
600,0.693175
650,0.694454
700,0.69296
750,0.690906
800,0.6927
850,0.693142
900,0.689084
950,0.693878
1000,0.694253
1050,0.693044
1100,0.695356
1150,0.694299
1200,0.693222
1250,0.693321
1300,0.692824
1350,0.693213
1400,0.692911
1450,0.69243
1500,0.694805
1550,0.69318
1600,0.693996
1650,0.691373
1700,0.686218
1750,0.694154
1800,0.693236
1850,0.694809
1900,0.693846
1950,0.692517
2000,0.690812
