step,train_bce
50,0.695598
100,0.690739
150,0.693025
200,0.693026
250,0.694974
300,0.691993
350,0.693255
400,0.693114
450,0.693966
500,0.692849
550,0.692563
600,0.69437
650,0.693099
700,0.693092
750,0.692875
800,0.692994
850,0.693187
900,0.691683
950,0.69276
1000,0.693193
1050,0.689864
1100,0.694134
1150,0.692716
1200,0.693404
1250,0.693005
1300,0.692813
1350,0.693246
1400,0.691364
1450,0.693142
1500,0.694582
1550,0.692251
1600,0.692832
1650,0.691267
1700,0.692887
1750,0.696717
1800,0.692773
1850,0.692532
1900,0.692344
1950,0.693214
2000,0.692898
