step,train_bce
50,0.69276
100,0.692605
150,0.693958
200,0.693322
250,0.69305
300,0.697247
350,0.692587
400,0.696087
450,0.693369
500,0.693892
550,0.692959
600,0.69333
650,0.692877
700,0.694309
750,0.692491
800,0.694699
850,0.693088
900,0.692667
950,0.69275
1000,0.693987
1050,0.694093
1100,0.691183
1150,0.699138
1200,0.693322
1250,0.693241
1300,0.693235
1350,0.693114
1400,0.69389
1450,0.692617
1500,0.69359
1550,0.692924
1600,0.692745
1650,0.69264
1700,0.693092
1750,0.692916
1800,0.693403
1850,0.693254
1900,0.693112
1950,0.693128
2000,0.692986
